,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
54,รายได้ค่าบริการอื่น,410200,รายได้อื่น,"The input name 'รายได้ค่าบริการอื่น' implies 'other income' related to services, which aligns with the definition of 'รายได้อื่น' (Other Income) in the taxonomy. The taxonomy clarifies that this category includes income from services other than insurance and other gains. Considering the input's financial statement type is 'งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567' which means 'Statement of Comprehensive Income for the three-month period ended June 30, 2023' and fs_category is รายได้ which means 'Revenue',  SET Code '410200' and Item in Taxonomy 'รายได้อื่น' are the most appropriate matches.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[5484221, 8818645, 1079451, 0]"
55,รายได้อื่น,410200,รายได้อื่น,"The input 'รายได้อื่น' exists in the taxonomy list with fs_category รายได้. Thus, the set code is 410200 and item in taxonomy is รายได้อื่น",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[20097557, 38262671, 0, 0]"
56,รวมรายได้,410200,รายได้อื่น,"The closest match from the provided taxonomy list is 'รายได้อื่น' because the input name suggests the nature of 'other income' and the input metadata specifies 'รายได้' as fs_category, which is related to 'รายได้อื่น' in the taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[3758211024, 3842042630, 3288333, 244305]"
57,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการ ค่าสินไหมทดแทน,420900,ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน,"The query mentions ค่าสินไหมทดแทน which closely related to ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน in the taxonomy list. Thus, the SET code should be 420900.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[4054377192, 3073008792, 0, 0]"
58,หัก  ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการ ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,"The input mentions ""หัก ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ"" which is related to the meaning of taxonomy in the list. Thus, the selected SET Code is 421000 and Item in Taxonomy is หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-2673346762, -1505946359, 0, 0]"
59,ค่าจ้างและค่าบำเหน็จ,422100,ค่าใช้จ่ายในการดำเนินงาน,"The input item name is ค่าจ้างและค่าบำเหน็จ and the input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567, fs_category is ค่าใช้จ่าย.  The most relevant item in the taxonomy list is ค่าใช้จ่ายในการดำเนินงาน with set code 422100 because the input fs_category is ค่าใช้จ่าย and this item is in the fs_category  กำไรขาดทุน, which is related to the input financial_statement_type.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[829646684, 826386890, 0, 0]"
60,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The query 'ค่าใช้จ่ายในการรับประกันภัยอื่น' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. Thus, the correct SET Code is '421200'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[475061409, 451709225, 0, 0]"
61,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,"From the provided taxonomy list, the item 'ต้นทุนทางการเงิน' with fs_category 'กำไรขาดทุน' is related to ค่าใช้จ่าย. Thus, the set_code  '429900' and item 'ต้นทุนทางการเงิน' are chosen.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[8741520, 4424483, 8741520, 4424483]"
62,ต้นทุนบริการ,429800,ค่าใช้จ่ายอื่น,The meaning of taxonomy for 'ค่าใช้จ่ายอื่น' states that it is sometimes referred to as 'ต้นทุนบริการ'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[109778550, 71155394, 0, 0]"
63,ค่าใช้จ่ายในการดำเนินงาน,422100,ค่าใช้จ่ายในการดำเนินงาน,"The query ""ค่าใช้จ่ายในการดำเนินงาน"" directly matches the item ""ค่าใช้จ่ายในการดำเนินงาน"" in the taxonomy list.  This item's fs_category is related to ค่าใช้จ่าย, confirming a strong match.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[614690963, 516960908, 23509825, 19193681]"
64, (กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700, (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The query ' (กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' is an exact match to the item_in_taxonomy '(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' in the taxonomy list. Thus, the set_code '430700' is selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-195575, 550443, 0, 0]"
65,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"The query 'รวมค่าใช้จ่าย' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. Thus, the selected SET Code and Item in Taxonomy are based on this matching.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[3418753981, 3438249776, 32251345, 23618164]"
66,กำไร(ขาดทุน)ก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,"From the Taxonomy list where fs_category is กำไรขาดทุน, we found the item_in_taxonomy กำไร (ขาดทุน) ก่อนภาษีเงินได้ which is related to the query กำไร(ขาดทุน)ก่อนภาษีเงินได้. Thus, the correct SET Code is 409994 and Item in Taxonomy is กำไร (ขาดทุน) ก่อนภาษีเงินได้",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)ก่อนภาษีเงินได้,"[339457043, 403792854, -28963012, -23373859]"
67,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,"The input name 'ค่าใช้จ่ายภาษีเงินได้' clearly matches with 'ภาษีเงินได้' in the taxonomy list, and both have the same 'financial_statement_type' as 'PL'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่ายภาษีเงินได้,"[-95987463, -76568717, 0, 0]"
68,กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,"The query 'กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา' directly matches the item 'กำไร (ขาดทุน) สุทธิ สำหรับงวด' in the taxonomy list.  Both terms refer to the net earnings or losses over a specific period. Therefore, the SET code '409996' associated with this item is the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา,"[243469580, 327224137, -28963012, -23373859]"
69,รายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง     ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการวัดมูลค่าเงินลงทุนที่วัด มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The INPUT METADATA states that fs_category is กำไร(ขาดทุน)เบ็ดเสร็จอื่น. The INPUT refers to unrealized losses from the measurement of investments at fair value through other comprehensive income. Thus, the closest match in the Taxonomy list is 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' with SET Code '441000'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-542227026, -474258099, 0, 0]"
70,กำไรขาดทุนจากการขายเงินลงทุนที่วัด มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The input name mentions  มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น, and the fs_category is กำไร(ขาดทุน)เบ็ดเสร็จอื่น. Thus, the selected taxonomy item is 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' with SET Code 441000.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[2336058, -291058, 0, 0]"
71,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The query mentions 'ภาษีเงินได้' and 'จัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' which directly corresponds to the taxonomy item 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' under the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[107978194, 94893388, 0, 0]"
72,รวมรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The INPUT contains keywords related to reclassification to profit or loss and tax. Thus, the selected item in taxonomy contains those keywords and the fs_category is related to the input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-431912774, -379655769, 0, 0]"
73,กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรอบระยะเวลา - สุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,The query mentions 'กำไร(ขาดทุน)เบ็ดเสร็จอื่น' and 'สุทธิจากภาษี' which directly corresponds to the item 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี' in the taxonomy list. This item belongs to the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-431912774, -379655769, 0, 0]"
74,ขาดทุนเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query indicates that the item is related to ""Total Comprehensive Income (Expense)"". The financial statement type is ""PL"". Therefore, the most relevant item in the taxonomy is ""กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด"" with SET Code ""409999"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ขาดทุนเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,"[-188443194, -52431632, -28963012, -23373859]"
75,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The input name 'ส่วนของผู้เป็นเจ้าของของบริษัท' is a general term. 
The input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ. 
The input metadata fs_category is การแบ่งปันกำไร(ขาดทุน).
Therefore, the best match from the Taxonomy list is  'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' with SET Code '470100'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน),"[241156245, 321403350, -28963012, -23373859]"
76,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The input mentions 'ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the input metadata specifies 'fs_category' as 'การแบ่งปันกำไร(ขาดทุน)'.  This closely matches the taxonomy item 'การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code '460200' related to 'การแบ่งปันกำไรขาดทุน' in the context.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน),"[2313335, 5820787, 0, 0]"
77,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนของผู้เป็นเจ้าของ"" and the input metadata specifies 'fs_category' as 'การแบ่งปันกำไร(ขาดทุน)เบ็ดเสร็จรวม', indicating the need to find a matching item within the comprehensive income section. The closest match in the taxonomy list is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' as it refers to the portion of total comprehensive income attributable to the owners of the parent company.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน)เบ็ดเสร็จรวม,"[-186556675, -54461179, -28963012, -23373859]"
78,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input mentions 'ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the financial statement type is 'งบกำไรขาดทุนเบ็ดเสร็จ'. Therefore, the closest match from the taxonomy list is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code '470200'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน)เบ็ดเสร็จรวม,"[-1886519, 2029547, 0, 0]"
79,กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน (บาท),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),The query mentions 'กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน' and 'บาท' which matches the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' in the taxonomy list. Both fall under the fs_category 'กำไรต่อหุ้น'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)ต่อหุ้น,"[0.41, 0.54, -0.05, -0.04]"
80,ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,The input keywords match the taxonomies related to unrealized gain or loss from the measurement of investment at fair value through other comprehensive income.,งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-542227026.0, -474258099.0, 0.0, 0.0]"
81,ขาดทุนจากการขายเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นและการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The input keywords  ""เงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น"" and ""กำไร(ขาดทุน)เบ็ดเสร็จอื่น""  in the input query match the fs_category and meaning_of_taxonomy of the selected Taxonomy list item. ",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[2336058.0, -291058.0, 0.0, 0.0]"
82,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The query mentions 'ภาษีเงินได้' and 'จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' which closely matches the item 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy. This item also aligns with the provided fs_category 'กำไร(ขาดทุน)เบ็ดเสร็จอื่น'.,งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[107978194.0, 94893388.0, 0.0, 0.0]"
83,รวมรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input name mentions items that will be reclassified to profit or loss later, and it's under กำไร(ขาดทุน)เบ็ดเสร็จอื่น in the financial report. Therefore, the closest match from the taxonomy list is ""องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง"" with SET Code 449800, which refers to other comprehensive income items that will be reclassified to profit or loss later.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-431912774.0, -379655769.0, 0.0, 0.0]"
84,เบี้ยประกันภัยรับ,410126,เบี้ยประกันภัยรับ,"The query 'เบี้ยประกันภัยรับ' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. Also, the fs_category of both Input and Taxonomy are matched. Therefore, the correct SET Code is 410126 and Item in Taxonomy is เบี้ยประกันภัยรับ.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[15680748844, 16268263526, 0, 0]"
85,หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,"The query perfectly matches the item ""หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ"" in the provided taxonomy list. Therefore, the SET code is 420200.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[-11344814865, -10979023328, 0, 0]"
86,เบี้ยประกันภัยรับสุทธิ,400299,เบี้ยประกันภัยรับสุทธิ,"The user is looking for the item เบี้ยประกันภัยรับสุทธิ in the taxonomy list. And the most relevant fs_category is รายได้, so the correct Item in Taxonomy should be เบี้ยประกันภัยรับสุทธิ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[4335933979, 5289240198, 0, 0]"
87,บวก(หัก) สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้(เพิ่ม)ลด จากรอบระยะเวลาก่อน,420300,หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน,"The query mentions ""สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้"" and ""จากงวดก่อน"" which closely match the item ""หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน"" in the taxonomy. Although the input mentions both บวก and หัก, the context's meaning confirms that this item serves as a deduction.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[122107601, -768852093, 0, 0]"
88,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,400399,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,"The query ""เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ"" matches exactly with the item ""เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ"" in the provided taxonomy list. Thus, this is the most suitable match.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[4458041580, 4520388105, 0, 0]"
89,รายได้ค่าจ้างและค่าบำเหน็จ,410127,รายได้ค่าจ้างและค่าบำเหน็จ,"From the Taxonomy list,  found item รายได้ค่าจ้างและค่าบำเหน็จ with fs_category is กำไรขาดทุน. An item's name  ""รายได้ค่าจ้างและค่าบำเหน็จ"" is an exact match to the query ""รายได้ค่าจ้างและค่าบำเหน็จ"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[2771908387, 2699945745, 0, 0]"
90,รายได้จากการลงทุนสุทธิ,410128,รายได้จากการลงทุนสุทธิ,"The query ""รายได้จากการลงทุนสุทธิ"" directly matches an item in the taxonomy list with the same name.  The fs_category of the matched item is ""กำไรขาดทุน"", which is related to the input metadata fs_category ""รายได้"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[408419225, 412216339, 679879099, 244312]"
91,กำไรจากเงินลงทุน,431630,ผลกำไร (ขาดทุน) จากการลงทุน ผลกำไร (ขาดทุน) อื่นจากเงินลงทุน,The closest match from the taxonomy list is 'ผลกำไร (ขาดทุน) จากการลงทุน ผลกำไร (ขาดทุน) อื่นจากเงินลงทุน' because the query mentions 'กำไรจากเงินลงทุน' which is related to investment gains and losses.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[24804381, 69321008, 0, 0]"
92,กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,431640,ผลกำไร (ขาดทุน) จากการลงทุน ผลกำไร (ขาดทุน) จากการปรับมูลค่ายุติธรรม,"The closest match from the provided taxonomy list is 'ผลกำไร (ขาดทุน) จากการลงทุน ผลกำไร (ขาดทุน) จากการปรับมูลค่ายุติธรรม' with SET Code '431640'. Although the input mentions 'เงินลงทุน', it does not specify the type of investment, and this taxonomy item broadly covers gains/losses from fair value adjustments of financial instruments, including investments.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[-588649, 3298397, 0, 0]"
