,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
50,รวมรายการขาดทุนสุทธิจากเงินลงทุน,439701,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The query mentions ""รายการขาดทุนสุทธิจากเงินลงทุน"" which is related to investment gains or losses. The most relevant item in the taxonomy list is ""กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน"" with SET Code 439701. Although there's no exact match for fs_category, this item's meaning aligns with the query's context.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,รายการขาดทุนสุทธิจากเงินลงทุน,"[-2199824, -5899895.0]"
51,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,409991,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,The query 'การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน' from financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน can be matched to multiple Items in Taxonomy.  Selecting the item with fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น' as it is more relevant to the query than other matched Items in Taxonomy.,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,"[784167, -1363356.0]"
52,รายการขาดทุนสุทธิที่เกิดขึ้นจากเงินลงทุน,null,null,There is no item in the taxonomy list that matches the query and criteria.,งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[0, 2.0]"
53,รายการขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุน,565000,รายการปรับปรุงอื่น ๆ,"The INPUT is related to unrealized gain/loss from investment. However, the input metadata states that the financial statement type is ""งบกระแสเงินสด"" which means the statement is cash flow statement. Thus, the unrealized gain/loss should not be in the cash flow statement. Therefore, the closest item in taxonomy is other reconciliation items.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[2199824, 5899893.0]"
54,ส่วนลดมูลค่าเงินลงทุนในหลักทรัพย์ตัดจำหน่าย,560031,การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์,"The INPUT METADATA specified the fs_category as กระแสเงินสดจากกิจกรรมดำเนินงาน and the input query mentioned ""ส่วนลดมูลค่าเงินลงทุนในหลักทรัพย์ตัดจำหน่าย"", which is related to disposal of investment in securities. Therefore, the closest match from the Taxonomy list is  fs_category: กิจกรรมดำเนินงาน, item_in_taxonomy: การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์, and set_code: 560031.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-48081, -27173.0]"
55,การตัดจำหน่ายค่าธรรมเนียมเงินกู้ยืม,531400,เงินสดจ่ายค่าธรรมเนียมการให้สินเชื่อ,"The input mentions amortization of loan fees, which suggests a cash outflow related to loan fees. The closest match in the taxonomy list is 'เงินสดจ่ายค่าธรรมเนียมการให้สินเชื่อ' (Payments For Front-End Fee) under the 'กิจกรรมจัดหาเงิน' (Financing Activities) category. Although the input specifies 'กระแสเงินสดจากกิจกรรมดำเนินงาน' (Cash flows from operating activities), the taxonomy list suggests this item belongs to 'กิจกรรมจัดหาเงิน'. Therefore, we prioritize the item's relevance over the category match.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[6557, 9195.0]"
56,การซื้อเงินลงทุนในหลักทรัพย์,560041,การซื้อเงินลงทุน เงินลงทุนในหลักทรัพย์,The query 'การซื้อเงินลงทุนในหลักทรัพย์' is a close match to the item 'การซื้อเงินลงทุน เงินลงทุนในหลักทรัพย์' in the taxonomy list. This item's fs_category is related to 'กระแสเงินสดจากกิจกรรมดำเนินงาน' as specified in the input metadata.,งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-8328365, -12239263.0]"
57,การขายเงินลงทุนในหลักทรัพย์,560031,การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์,The input name 'การขายเงินลงทุนในหลักทรัพย์' is similar to the taxonomy meaning 'บางครั้งใช้ขื่อว่า เงินสดรับจากการขายเงินลงทุนในหลักทรัพย์' and the fs_category is matched with input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[8411000, 14291992.0]"
58,ลูกหนี้จากการให้เช่าและค่าปรับค้างรับลดลง,565800,ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง,"The input mentions a decrease in receivables from rentals and fines. This aligns with the concept of a decrease in trade and other receivables, as rentals and fines contribute to receivables. Therefore, the selected SET Code is 565800, and the corresponding Item in Taxonomy is '(Increase) Decrease In Trade And Other Receivables'.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[514972, 0.0]"
59,ลูกหนี้จากดอกเบี้ยค้างรับลดลง (เพิ่มขึ้น),566910,ลูกหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย (เพิ่มขึ้น) ลดลง,"The most relevant item from the provided taxonomy list is 'ลูกหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย (เพิ่มขึ้น) ลดลง' because it considers the increase or decrease in receivables related to other taxes or items under laws and regulations, aligning with the input 'ลูกหนี้จากดอกเบี้ยค้างรับลดลง (เพิ่มขึ้น)' which refers to a decrease (or increase) in interest receivable.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[22, -80.0]"
60,สินทรัพย์อื่นลดลง (เพิ่มขึ้น),566600,สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง,The query mentions 'สินทรัพย์อื่นลดลง (เพิ่มขึ้น)' which directly corresponds to the item 'สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง' in the provided taxonomy list. This item's fs_category is 'กิจกรรมดำเนินงาน' which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[821, -62.0]"
61,ค่าใช้จ่ายค้างจ่ายลดลง,568900,ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง),fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน and  'ค่าใช้จ่ายค้างจ่ายลดลง' means the same as 'ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง)',งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-53767, -42325.0]"
62,ภาษีขายยังไม่ถึงกำหนดชำระลดลง,568800,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),"The most relevant item from the provided taxonomy list is 'เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง)' because it refers to a decrease in tax payables, aligning with the input query. The fs_category 'กิจกรรมดำเนินงาน' also matches the input metadata.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-33508, 0.0]"
63,ค่าใช้จ่ายดอกเบี้ย,569600,จ่ายดอกเบี้ย,"The input item name 'ค่าใช้จ่ายดอกเบี้ย' is related to 'จ่ายดอกเบี้ย' in the taxonomy list. Considering the fs_category from the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน', the most relevant item in the taxonomy list is 'จ่ายดอกเบี้ย' with SET Code '569600'.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[425781, 427803.0]"
64,เงินสดสุทธิจากกิจกรรมดำเนินงาน,569999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"The input name 'เงินสดสุทธิจากกิจกรรมดำเนินงาน' is a close match to the item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน' in the taxonomy list, and both have 'fs_category' related to 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3879423, 6956626.0]"
65,จ่ายดอกเบี้ย,539600,จ่ายดอกเบี้ย,"The query 'จ่ายดอกเบี้ย' matches the item 'จ่ายดอกเบี้ย' in the taxonomy list.  The fs_category is 'กิจกรรมจัดหาเงิน' which is related to กระแสเงินสดจากกิจกรรมจัดหาเงิน in the input metadata. Therefore, the correct SET Code is 539600.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-409548, -429685.0]"
66,จ่ายคืนเงินกู้ยืมระยะยาวจากธนาคาร,530420,เงินสดจ่ายชำระเงินกู้ยืม เงินสดจ่ายชำระเงินกู้ยืมระยะยาว,The input mentions จ่ายคืนเงินกู้ยืมระยะยาว (repayment of long-term loan) and the input metadata specifies fs_category as กระแสเงินสดจากกิจกรรมจัดหาเงิน (cash flow from financing activities).  The closest match in the taxonomy list is เงินสดจ่ายชำระเงินกู้ยืม เงินสดจ่ายชำระเงินกู้ยืมระยะยาว (Repayments On Borrowings Repayments On Long-Term Borrowings) with set code 530420,งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-650000, -575000.0]"
67,เงินสดจ่ายจากการลดมูลค่าหน่วยลงทุน,531000,เงินสดจ่ายมูลค่าหน่วยลงทุนจากการลดทุน,"The input query ""เงินสดจ่ายจากการลดมูลค่าหน่วยลงทุน"" closely matches the item ""เงินสดจ่ายมูลค่าหน่วยลงทุนจากการลดทุน"" in the provided taxonomy list.  Both indicate a cash outflow related to a reduction in the value of investment units. Therefore, the 'set_code' is '531000'.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-2800000, 0.0]"
68,การแบ่งปันส่วนทุนให้แก่ผู้ถือหน่วยลงทุน,539800,การแบ่งปันส่วนทุนให้ผู้ถือหน่วยลงทุน,"The financial report's fs_category is กระแสเงินสดจากกิจกรรมจัดหาเงิน.  The input query matches item_in_taxonomy from the Taxonomy list. Thus, the SET Code is 539800 and Item in Taxonomy is การแบ่งปันส่วนทุนให้ผู้ถือหน่วยลงทุน.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[0, -3680000.0]"
69,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,"The input mentions 'เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน' and the input metadata specifies 'fs_category' as 'กระแสเงินสดจากกิจกรรมจัดหาเงิน'. Therefore, the most relevant item in the taxonomy is 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน' with SET Code '539999', which aligns with the input and its metadata.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-3859548, -4684685.0]"
70,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,fs_category matched with the Taxonomy list and financial_statement_type from INPUT METADATA.,งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,"[19875, 2271941.0]"
71,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 1 มกราคม,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query refers to the beginning balance of cash and cash equivalents. The input metadata specifies the financial statement type as งบกระแสเงินสด, and the fs_category as เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ. An item in the taxonomy list, 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด' with set code '599998', closely aligns with the query. Therefore, the selected SET Code is 599998, and the Item in Taxonomy is 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด'.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,"[3935, 235193.0]"
72,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 30 มิถุนายน,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,"The input mentions ""cash and cash equivalents as of June 30"", indicating an ending balance. The financial statement type is specified as งบกระแสเงินสด, which translates to a cash flow statement. Therefore, the most relevant item from the taxonomy is ""เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด"" (Cash and cash equivalents, ending balance) with SET Code 599999.",งบกระแสเงินสด (ไม่ได้ตรวจสอบ) สำหรับงวดหกเดือนสิ้นสุด วันที่ 30 มิถุนายน,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,"[23810, 2507134.0]"
