,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
55,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,"The input item's fs_category is ค่าใช้จ่าย and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, which has a direct match with the taxonomy where fs_category is กำไรขาดทุน (matching to  ค่าใช้จ่าย) and financial_statement_type is PL. Therefore, the correct SET Code is 429800 and Item in Taxonomy is ค่าใช้จ่ายอื่น.",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[76168140, 78178203.0, 76071640, 78082104]"
56,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"The query 'รวมค่าใช้จ่าย' is an exact match with item 'รวมค่าใช้จ่าย' in the provided taxonomy list.  Also, both have the same fs_category, which is 'กำไรขาดทุน'.",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[520311517, 456007244.0, 520215017, 455911145]"
57,กำไรก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,The input query 'กำไรก่อนภาษีเงินได้' and financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ  best matched with fs_category 'กำไรขาดทุน' and item_in_taxonomy 'กำไร (ขาดทุน) ก่อนภาษีเงินได้',งบกำไรขาดทุนเบ็ดเสร็จ,กำไรก่อนภาษีเงินได้,"[139224202, 128549878.0, 128460014, 119647103]"
58,ภาษีเงินได้,439800,ภาษีเงินได้,The input query and financial statement type match the criteria for selection.,งบกำไรขาดทุนเบ็ดเสร็จ,ภาษีเงินได้,"[25719361, 24734962.0, 23906997, 23263667]"
59,กำไรสำหรับงวด,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,"The input query 'กำไรสำหรับงวด' is a general term and does not specify whether it refers to net profit or comprehensive income. However, the input metadata specifies 'fs_category' as 'กำไรสำหรับงวด'. Examining the provided taxonomy list, the closest match is found in items with 'set_code' '409996' and '409995', where 'item_in_taxonomy' includes 'กำไร (ขาดทุน) สุทธิ สำหรับงวด' and 'กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง' respectively. Since the input metadata does not mention continuing operations, '409996' is selected.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรสำหรับงวด,"[113504841, 103814916.0, 104553017, 96383436]"
60,รายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง กำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่า ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,The input mentions 'กำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่า ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' which matches the meaning of taxonomy 'กำไรหรือขาดทุน จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น บางครั้งใช้ขื่อว่า ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หมายถึง กำไรและขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมและการตัดรายการออกจากบัญชีของเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น',งบกำไรขาดทุนเบ็ดเสร็จ,กำไร(ขาดทุน)เบ็ดเสร็จอื่น:,"[-6009768, -10337461.0, -4671737, 3165455]"
61,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query 'ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' best matches the item 'ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy list, considering the fs_category 'กำไร(ขาดทุน)เบ็ดเสร็จอื่น:' from the input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไร(ขาดทุน)เบ็ดเสร็จอื่น:,"[1201953, 2067492.0, 934347, -633091]"
62,รวมรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง - สุทธิจากภาษี,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The input mentions  'รายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' and 'สุทธิจากภาษี' which is related to the fs_category 'กำไร(ขาดทุน)เบ็ดเสร็จอื่น:' and matches the closest with the item 'ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy list.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไร(ขาดทุน)เบ็ดเสร็จอื่น:,"[-4807815, -8269969.0, -3737390, 2532364]"
63,กำไร(ขาดทุน)เบ็ดเสร็จอื่น - สุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"From the given Taxonomy list and the INPUT's fs_category กำไร(ขาดทุน)เบ็ดเสร็จอื่น - สุทธิจากภาษี, the most relevant item in the Taxonomy list is  กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี with set_code 409998.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไร(ขาดทุน)เบ็ดเสร็จอื่น - สุทธิจากภาษี,"[-4807815, -8269969.0, -3737390, 2532364]"
64,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query 'กำไรเบ็ดเสร็จรวมสำหรับงวด' is related to the fs_category 'กำไรเบ็ดเสร็จรวมสำหรับงวด' in the Taxonomy list. Thus, the correct SET Code is 409999 and Item in Taxonomy is กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรเบ็ดเสร็จรวมสำหรับงวด,"[108697026, 95544947.0, 100815627, 98915800]"
65,ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,510300,ค่าเสื่อมราคาและค่าตัดจำหน่าย,"The query ""ค่าเสื่อมราคาและรายจ่ายตัดบัญชี"" matches the meaning_of_taxonomy ""บางครั้งใช้ขื่อว่า ค่าเสื่อมราคาและรายจ่ายตัดบัญชี "" in the Taxonomy list. And the fs_category is matched to the context.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[26781046, 25414073.0, 26781046, 25414073.0]"
66,ขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,516100,เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง,"The input mentions ""ขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน"" and the financial statement type is งบกระแสเงินสด, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. Therefore, the closest match in the taxonomy list is ""เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง"" with SET Code 516100. ",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[697955, -276607.0, 814903, -322380.0]"
67,กำไรจากการขายเงินลงทุน,null,null,There is no item in the taxonomy list that matches the query and fulfills the criteria outlined in the instructions.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-2386431, -109498.0, -2386431, 0.0]"
68,ขาดทุนจากการด้อยค่าและตัดจำหน่ายสินทรัพย์,511620, (กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์อื่น ขาดทุนจากการตัดจำหน่ายสินทรัพย์อื่น,The meaning_of_taxonomy: 'บางครั้งใช้ขื่อว่า ขาดทุนจากการด้อยค่าและตัดจำหน่ายสินทรัพย์ ' matches the query. And the fs_category is related to กระแสเงินสดจากกิจกรรมดำเนินงาน,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[79183, 12.0, 79173, 2.0]"
69,ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,518700,ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง),"The INPUT, ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน, matches the meaning_of_taxonomy, ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า จ่ายชำระหนี้สินผลประโยชน์พนักงาน, in the Taxonomy list.  The fs_category, กิจกรรมดำเนินงาน, is a match with the INPUT METADATA, กระแสเงินสดจากกิจกรรมดำเนินงาน.  Therefore, the correct SET Code is 518700 and Item in Taxonomy is ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง).",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[6390156, 6084499.0, 6390156, 6084499.0]"
70,รายได้ดอกเบี้ย,514720,รายได้ดอกเบี้ย,"The input item name is รายได้ดอกเบี้ย and the input metadata financial_statement_type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. An item in the taxonomy list with item_in_taxonomy as รายได้ดอกเบี้ย, financial_statement_type as CF and fs_category as กิจกรรมดำเนินงาน  best matches the input query and metadata.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-8264962, -8249357.0, -2322770, -2412732.0]"
71,เงินปันผลรับ,519700,รับเงินปันผล,The INPUT is เงินปันผลรับ and financial_statement_type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. Found a perfect match in the Taxonomy list where financial_statement_type is CF and fs_category is กิจกรรมดำเนินงาน.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-16485383, -9323895.0, -11669817, -6211351.0]"
72,กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงใน สินทรัพย์และหนี้สินดำเนินงาน,519997,เงินสดได้มาจาก (ใช้ไปใน) การดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,"The query mentions ""ก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน"" which is very similar to the item ""เงินสดได้มาจาก (ใช้ไปใน) การดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน"" in the taxonomy list. Thus, this item is selected.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[149509330, 142989767.0, 149619838, 143099876.0]"
73,รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,515700,รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน (เพิ่มขึ้น) ลดลง,"The query matches the item_in_taxonomy ""รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน (เพิ่มขึ้น) ลดลง"" in the taxonomy list, and the fs_category is set to กิจกรรมดำเนินงาน, which is related to the input metadata fs_category กระแสเงินสดจากกิจกรรมดำเนินงาน.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-18731552, -10190248.0, -18731552, -10190248.0]"
74,เงินลงทุนที่ไม่ได้วางเป็นประกัน,516100,เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง,"The query mentions 'เงินลงทุนที่ไม่ได้วางเป็นประกัน' and the input metadata specifies 'financial_statement_type' as 'งบกระแสเงินสด' and 'fs_category' as 'กระแสเงินสดจากกิจกรรมดำเนินงาน'. The taxonomy item 'เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง' with set code '516100' aligns with the query and input metadata, as its meaning is related to uncollateralised investments and it falls under the 'กิจกรรมดำเนินงาน' category in the cash flow statement.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[55060391, 171487949.0, 51647854, 172899708.0]"
75,เงินลงทุนที่วางเป็นประกัน,516100,เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง,"The INPUT's fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. 
I have searched through the Taxonomy list and found the item ""เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง"" with set_code ""516100"" is related to the input because the input does not specify if it's purchase or sale and this option means that the investment can be increase or decrease. ",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[0, 1160000.0, 0, 1160000.0]"
76,สินทรัพย์อื่น,516600,สินทรัพย์ดำเนินงานอื่น (เพิ่มขึ้น) ลดลง,The most relevant item from the taxonomy list is 'สินทรัพย์ดำเนินงานอื่น (เพิ่มขึ้น) ลดลง' because the input 'สินทรัพย์อื่น' matches the item and the financial_statement_type and fs_category also match.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-747937, 74234.0, -795550, 26653.0]"
77,จ่ายชำระหนี้สินสำหรับผลประโยชน์พนักงาน,518700,ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง),"The input mentions 'จ่ายชำระหนี้สินสำหรับผลประโยชน์พนักงาน' relating to employee benefits in the context of cash flow statement. This aligns with the item 'ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง)' (Increase (Decrease) In Provisions For Employee Benefit Obligations) in the taxonomy, specifically within the 'กิจกรรมดำเนินงาน' (Operating Activities) category.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-5175975, -452064.0, -5175975, -452064.0]"
78,ค่าใช้จ่ายค้างจ่าย,518900,ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง),The financial report line item name ค่าใช้จ่ายค้างจ่าย maps to the taxonomy item ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง) with SET Code 518900. This selection aligns with the provided fs_category กระแสเงินสดจากกิจกรรมดำเนินงาน in the input metadata.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-22540585, -42094292.0, -22502735, -42056293.0]"
79,หนี้สินอื่น,518300,หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง),"The input 'หนี้สินอื่น' is a general term. However, the context specifies 'financial_statement_type' as 'งบกระแสเงินสด' and 'fs_category' as 'กระแสเงินสดจากกิจกรรมดำเนินงาน'. Therefore, the closest matching item from the taxonomy list is 'หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง)' with 'set_code' '518300'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1765953, 771304.0, -1750802, 786305.0]"
80,เงินสดรับจากการดำเนินงาน,519998,เงินสดรับ (จ่าย) จากการดำเนินงาน,"From the Taxonomy list, found item ""เงินสดรับ (จ่าย) จากการดำเนินงาน"" with fs_category ""กิจกรรมดำเนินงาน"" which is related to the input metadata fs_category ""กระแสเงินสดจากกิจกรรมดำเนินงาน"".",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[155607719, 263746650.0, 152311078, 265273937.0]"
81,ภาษีเงินได้จ่ายออก,514900,ภาษีเงินได้,"The query mentions 'ภาษีเงินได้' which directly corresponds to the item 'ภาษีเงินได้' in the taxonomy.  Also, the input metadata specifies 'งบกระแสเงินสด' and 'กระแสเงินสดจากกิจกรรมดำเนินงาน' which align with the taxonomy item's financial statement type 'CF' and 'กิจกรรมดำเนินงาน'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-22046570, -21419057.0, -20301491, -20026869.0]"
82,เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"The input name 'เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน' is directly mentioned in the taxonomy list with fs_category 'กิจกรรมดำเนินงาน' which is related to the input metadata fs_category 'กระแสเงินสดจากกิจกรรมดำเนินงาน'. Thus, the SET Code should be '519999' and Item in Taxonomy should be 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[133561149, 242327593.0, 132009587, 245247068.0]"
83,เงินสดจ่ายซื้ออุปกรณ์,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The input mentions เงินสดจ่ายซื้ออุปกรณ์ and the financial statement type is งบกระแสเงินสด, fs_category is กระแสเงินสดจากกิจกรรมลงทุน. From the Taxonomy list,  'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' with meaning_of_taxonomy 'บางครั้งใช้ขื่อว่า เงินสดจ่ายซื้ออุปกรณ์ ' is a close match. Thus, the SET Code should be 521710.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[-3724724, -4738147.0, -3724724, -4738147.0]"
84,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,The input name 'เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน' is similar to the meaning_of_taxonomy 'บางครั้งใช้ขื่อว่า เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน ' and item_in_taxonomy 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน',งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[-1755926, -5504602.0, -1755926, -5504602.0]"
85,ดอกเบี้ยรับ,529500,รับดอกเบี้ย,"The input item name is ""ดอกเบี้ยรับ"" and financial_statement_type is งบกระแสเงินสด, fs_category is กระแสเงินสดจากกิจกรรมลงทุน. The most relevant item in the Taxonomy list is ""รับดอกเบี้ย"" with set_code ""529500"" because the fs_category  is กิจกรรมลงทุน, financial_statement_type is CF, and item_in_taxonomy is รับดอกเบี้ย. ",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[2120354, 1465916.0, 1881278, 1279181.0]"
86,เงินปันผลรับ,529700,รับเงินปันผล,"The input query's fs_category is กระแสเงินสดจากกิจกรรมลงทุน which is related to fs_category: กิจกรรมลงทุน in the Taxonomy list.  Therefore, the SET Code should be 529700 and Item in Taxonomy should be รับเงินปันผล",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[16485383, 9323895.0, 18020769, 6211351.0]"
87,กิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The input query ""กิจกรรมลงทุน"" is a general term related to investing activities.  The most relevant match from the taxonomy list considering the input metadata 'fs_category' is 'กระแสเงินสดจากกิจกรรมลงทุน' is  ""เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน"" with SET Code 529999. ",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[13125087, 547062.0, 14421397, -2752217.0]"
88,จ่ายเงินปันผล,539800,จ่ายเงินปันผล,"The query matches the item_in_taxonomy ""จ่ายเงินปันผล"" in the Taxonomy list.  And the fs_category in the same item matches  ""กระแสเงินสดจากกิจกรรมจัดหาเงิน"".",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-162321290, -188408112.0, -162321290, -188408112.0]"
89,จ่ายหนี้สินตามสัญญาเช่า,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,"The input mentions ""จ่ายหนี้สินตามสัญญาเช่า"" and the input metadata specifies the fs_category as ""กระแสเงินสดจากกิจกรรมจัดหาเงิน"". The closest match in the taxonomy list is ""เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า"" with the set code 530500, which falls under the ""กิจกรรมจัดหาเงิน"" fs_category.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-19737191, -22338490.0, -19737191, -22338490.0]"
90,จ่ายดอกเบี้ย,539600,จ่ายดอกเบี้ย,"The input item matches  item_in_taxonomy in the Taxonomy list.  The input fs_category กระแสเงินสดจากกิจกรรมจัดหาเงิน is also a match in the Taxonomy list. Therefore, the set_code from this item is the correct output.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-3472546, -899648.0, -3472546, -899648.0]"
91,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,The input query 'เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน' matches the meaning of taxonomy 'บางครั้งใช้ขื่อว่า เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน' and also the fs_category is matched with 'กระแสเงินสดจากกิจกรรมจัดหาเงิน',งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-185531027, -211646250.0, -185531027, -211646250.0]"
92,สุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,"The input query ""สุทธิ"" is related to the net change. Considering the fs_category is เงินสดและรายการเทียบเท่า, the most relevant item in the taxonomy is ""เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ"" (Net Increase (Decrease) In Cash And Cash Equivalent).",งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[-38844791, 31228405.0, -39100043, 30848601.0]"
93,เงินสดและรายการเทียบเท่าเงินสด ณ วันต้นงวด,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,The input query explicitly mentions 'เงินสดและรายการเทียบเท่าเงินสด' and 'ต้นงวด' which directly corresponds to the item 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด' in the provided taxonomy list. ,งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[260038833, 125870320.0, 255266661, 113246473.0]"
94,เงินสดและรายการเทียบเท่าเงินสด ณ วันปลายงวด,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,"The input query's fs_category is เงินสดและรายการเทียบเท่า and financial_statement_type is งบกระแสเงินสด,  the selected taxonomy item's fs_category is เงินสดและรายการเทียบเท่า and financial_statement_type is CF. Thus, the selected taxonomy item is correct.",งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[221194042, 157098725.0, 216166618, 144095074.0]"
95,((กำไร)ขาดทุน)จากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,511400,((กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,"The query mentions 'กำไร ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมในเงินลงทุน' which matches the meaning and item name in the taxonomy list.  Therefore, the SET code is 511400 and the item is '(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[697955, -276607.0, 814903, -322380.0]"
96,กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,เงินสดได้มาจาก (ใช้ไปใน) การดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,"The query matches the meaning_of_taxonomy field in the Taxonomy list.  The fs_category field in the Taxonomy list matches the fs_category from the input metadata. Therefore, the correct SET Code is 519997 and the item in Taxonomy is เงินสดได้มาจาก (ใช้ไปใน) การดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[149509330, 142989767.0, 149619838, 143099876.0]"
97,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The input line item name is ""เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน"" and the input metadata indicates that financial_statement_type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมลงทุน. 
Several items in the taxonomy list have similar wording, but only one item has fs_category related to ""กิจกรรมลงทุน"":
- 'item_in_taxonomy': 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน'
- 'fs_category': 'กิจกรรมลงทุน'
Therefore, the most relevant item in the taxonomy is 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' with SET Code '529999'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[13125087, 547062.0, 14421397, -2752217.0]"
98,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,The query mentions 'เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ' which matches the item 'เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ' in the taxonomy list.  The fs_category is 'เงินสดและรายการเทียบเท่า' which is related to the query.,งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[-38844791, 31228405.0, -39100043, 30848601.0]"
