,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
59,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query 'สินทรัพย์ภาษีเงินได้รอการตัดบัญชี' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list, and the 'fs_category' field ('สินทรัพย์ไม่หมุนเวียน') is related to 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[45997, 44439]"
60,สินทรัพย์ไม่หมุนเวียนอื่น,129900,สินทรัพย์ไม่หมุนเวียนอื่น,Found an exact match for the query 'สินทรัพย์ไม่หมุนเวียนอื่น' in the Taxonomy list with financial_statement_type 'BS_A'.,งบฐานะการเงิน,สินทรัพย์,"[5599, 7856]"
61,รวมสินทรัพย์ไม่หมุนเวียน,129999,รวมสินทรัพย์ไม่หมุนเวียน,"The query 'รวมสินทรัพย์ไม่หมุนเวียน' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' is สินทรัพย์ไม่หมุนเวียน which is related to the input metadata fs_category: สินทรัพย์. Thus, the selected SET Code and Item in Taxonomy are correct.",งบฐานะการเงิน,สินทรัพย์,"[1293615, 1182661]"
62,รวมสินทรัพย์,109999,รวมสินทรัพย์,The query 'รวมสินทรัพย์' is a general term and the input metadata specifies the fs_category as 'สินทรัพย์'. The closest matching item in the taxonomy list is 'รวมสินทรัพย์' with the set code '109999'.,งบฐานะการเงิน,สินทรัพย์,"[4354075, 3423393]"
63,เงินกู้ยืมระยะสั้นจากสถาบันการเงิน,211860,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี สถาบันการเงิน,"The input name mentions short-term loans from financial institutions. Although the input does not directly mention long-term loans due within one year, this is the closest match considering the input metadata specifies the financial statement type as balance sheet and the category as liabilities and shareholder's equity.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[659223, 0]"
64,ส่วนของเงินกู้ยืมระยะยาวจากสถาบันการเงินที่ถึงกำหนดชำระภายในหนึ่งปี,211860,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี สถาบันการเงิน,"The query mentions  'หนี้สิน' and 'สถาบันการเงิน' which is similar to the definition of 'ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี สถาบันการเงิน' in the taxonomy list. Thus, this is the most relevant match.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 34800]"
65,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,The input item matches the item in the taxonomy list based on  fs_category and financial_statement_type. ,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[703484, 667974]"
66,ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The query mentions 'หนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี' which directly corresponds to the item 'หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' in the provided taxonomy list.  Both refer to the portion of lease liabilities due within one year. Therefore, this is the most accurate match.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[23163, 21968]"
67,เงินกู้ยืมระยะสั้น,211700,เงินกู้ยืมระยะสั้น,"The input item name is เงินกู้ยืมระยะสั้น and fs_category is หนี้สินและส่วนของผู้ถือหุ้น. Found a closely related fs_category หนี้สินหมุนเวียน in the Taxonomy list. Thus, the selected SET Code is 211700 and Item in Taxonomy is เงินกู้ยืมระยะสั้น.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 0]"
68,ภาษีเงินได้นิติบุคคลค้างจ่าย,213000,ภาษีเงินได้นิติบุคคลค้างจ่าย,The query 'ภาษีเงินได้นิติบุคคลค้างจ่าย' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The financial_statement_type is 'BS_L' which is aligned with the input metadata 'งบฐานะการเงิน'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[10771, 18110]"
69,หนี้สินหมุนเวียนอื่น,219900,หนี้สินหมุนเวียนอื่น,"The query \""หนี้สินหมุนเวียนอื่น\"" matches directly with the item_in_taxonomy \""หนี้สินหมุนเวียนอื่น\"".  This item's fs_category property does not relate to \""หนี้สินและส่วนของผู้ถือหุ้น\"", so we use the item_in_taxonomy value. We also confirmed that the financial_statement_type from input metadata matches the selected Taxonomy list item.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[14601, 16445]"
70,รวมหนี้สินหมุนเวียน,219999,รวมหนี้สินหมุนเวียน,Found an exact match for the query 'รวมหนี้สินหมุนเวียน' in the taxonomy list.  The item's fs_category is related to 'หนี้สินและส่วนของผู้ถือหุ้น'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[1411242, 759297]"
71,เงินกู้ยืมระยะยาวจากสถาบันการเงิน,221860,หนี้สินระยะยาว - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี สถาบันการเงิน,"The query 'เงินกู้ยืมระยะยาวจากสถาบันการเงิน' is related to long-term loans from financial institutions. The input metadata specifies the financial_statement_type as 'งบฐานะการเงิน' and fs_category as 'หนี้สินและส่วนของผู้ถือหุ้น'. The closest matching item in the taxonomy list is 'หนี้สินระยะยาว - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี สถาบันการเงิน' with set code '221860', which refers to the non-current portion of long-term debts from financial institutions.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 84584]"
72,หนี้สินตามสัญญาเช่า,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The input query \""หนี้สินตามสัญญาเช่า\"" matches both  \""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี\"" and \""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี\"". However, the input metadata specifies \""fs_category\"" as \""หนี้สินและส่วนของผู้ถือหุ้น\"" which is not related to the fs_category of the two matching taxonomy. Therefore, we use item_in_taxonomy instead of fs_category.  The most relevant taxonomy item is \""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี\"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[45857, 45711]"
73,ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,222700,ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน,"The query mentions non-current liabilities and employee benefits, directly matching the item ""ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน"" (Provisions for Employee Benefit Obligations - Non-Current) in the taxonomy.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[34627, 31935]"
74,หนี้สินไม่หมุนเวียนอื่น,229900,หนี้สินไม่หมุนเวียนอื่น,"The query \""หนี้สินไม่หมุนเวียนอื่น\"" matches the item \""หนี้สินไม่หมุนเวียนอื่น\"" in the taxonomy list.  The fs_category \""หนี้สินไม่หมุนเวียน\"" is related to \""หนี้สินและส่วนของผู้ถือหุ้น\"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 0]"
75,รวมหนี้สินไม่หมุนเวียน,229999,รวมหนี้สินไม่หมุนเวียน,"Found an exact match for the input ""รวมหนี้สินไม่หมุนเวียน"" in the Taxonomy list. The input's fs_category is หนี้สินและส่วนของผู้ถือหุ้น, but the closest matching fs_category in the Taxonomy list is หนี้สินไม่หมุนเวียน.  Therefore, using the more specific  item_in_taxonomy, ""รวมหนี้สินไม่หมุนเวียน"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[80484, 162230]"
76,รวมหนี้สิน,209999,รวมหนี้สิน,"The query 'รวมหนี้สิน' matches directly with 'item_in_taxonomy' field in the Taxonomy list. And the input metadata financial_statement_type งบฐานะการเงิน also matches the 'financial_statement_type' BS_L in the Taxonomy list. Thus, the correct SET Code is 209999 and Item in Taxonomy is รวมหนี้สิน",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[1491726, 921527]"
77,"ทุนจดทะเบียน  หุ้นสามัญ 1,380,000,000 หุ้น มูลค่าหุ้นละ 0.25 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ทุนจดทะเบียน and หุ้นสามัญ which is similar to ทุนจดทะเบียน หุ้นสามัญจดทะเบียน in the taxonomy list. Thus, the selected SET Code and Item in Taxonomy are 310120 and ทุนจดทะเบียน หุ้นสามัญจดทะเบียน respectively.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[345000, 345000]"
78,"ทุนที่ออกและชำระแล้ว  หุ้นสามัญ 1,380,000,000 หุ้น มูลค่าหุ้นละ 0.25 บาท ชำระครบแล้ว",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input query explicitly mentions ทุนที่ออกและชำระแล้ว and หุ้นสามัญชำระแล้ว, which directly corresponds to the item ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy list. Thus, this is the most appropriate match.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[345000, 345000]"
79,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ส่วนเกินมูลค่าหุ้นสามัญ"" which directly corresponds to the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ"" in the taxonomy.  Both refer to the premium or discount on ordinary shares. Although the fs_category does not match exactly, the item's meaning aligns perfectly with the input query.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[1315440, 1315440]"
80,ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,319921,ส่วนเกิน (ต่ำกว่า) ทุน ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,"The user is looking for the SET Code and Item in Taxonomy for ""ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย"" given the context that it belongs to financial statement type: งบฐานะการเงิน and fs_category: หนี้สินและส่วนของผู้ถือหุ้น. 

The closest match in the Taxonomy list is: 

Item in Taxonomy: ส่วนเกิน (ต่ำกว่า) ทุน ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย
SET Code: 319921

This is a good match because both the input query and the item in the taxonomy refer to surplus or deficits arising from changes in ownership interest in subsidiaries. Therefore, the SET Code 319921 and the corresponding Item in Taxonomy are selected.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 0]"
81,ทุนสำรองตามกฎหมาย,310611,สำรองตามกฎหมาย,Found the exact match from meaning_of_taxonomy: หมายถึง ทุนสำรองที่กันไว้ตามกฎหมาย ,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[34500, 34500]"
82,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The query ""ยังไม่ได้จัดสรร"" matches the item ""กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร"" in the taxonomy list. This item's fs_category is ""ส่วนของผู้ถือหุ้น"", which is related to the input metadata fs_category ""หนี้สินและส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[1167409, 806926]"
83,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,Found exact match for item องค์ประกอบอื่นของส่วนของผู้ถือหุ้น with financial_statement_type งบฐานะการเงิน and fs_category หนี้สินและส่วนของผู้ถือหุ้น,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 0]"
84,รวมส่วนของบริษัทใหญ่,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The query 'รวมส่วนของบริษัทใหญ่' is a close match to the item 'รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่' in the taxonomy list. The financial statement type 'งบฐานะการเงิน' translates to 'BS_OE', and the fs_category 'หนี้สินและส่วนของผู้ถือหุ้น' is related to 'ส่วนของผู้ถือหุ้น' which is the category of the selected item.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2862349, 2501866]"
85,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"Found an exact match for the input query ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the Taxonomy list with financial_statement_type as งบฐานะการเงิน and a related fs_category.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 0]"
86,รวมส่วนของผู้ถือหุ้น,309998,รวมส่วนของผู้ถือหุ้น,Found an item in the taxonomy list where the item_in_taxonomy matches the input query and the fs_category is related to the input metadata fs_category.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2862349, 2501866]"
87,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The query 'รวมหนี้สินและส่วนของผู้ถือหุ้น' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  Also, the fs_category in the input metadata 'หนี้สินและส่วนของผู้ถือหุ้น' is found in the Taxonomy list. Therefore, the correct SET Code is '309999'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[4354075, 3423393]"
88,"หุ้นสามัญ 1,380,000,000 หุ้น มูลค่าหุ้นละ 0.25 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions 'หุ้นสามัญ' and 'มูลค่าหุ้นละ' which refers to ordinary shares and par value. This closely aligns with the definition of 'ทุนจดทะเบียน หุ้นสามัญจดทะเบียน' (Authorised Share Capital Authorised Ordinary Shares) in the taxonomy, typically represented as (number of shares x par value).",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[345000, 345000]"
89,"หุ้นสามัญ 1,380,000,000 หุ้น มูลค่าหุ้นละ 0.25 บาท ชำระครบแล้ว",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input explicitly mentions ""หุ้นสามัญ...ชำระครบแล้ว"" which directly corresponds to the definition of ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy list. Thus, this is the most appropriate match.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[345000, 345000]"
90,รายได้จากการขาย,410102,รายได้จากการขาย,"The query 'รายได้จากการขาย' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The fs_category field 'กำไรขาดทุน' is not as closely related to 'รายได้' as the item_in_taxonomy field. Using the matching item, we can identify the SET Code.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[1415976, 1304126.0, 1296786, 1241559]"
91,กำไรจากอัตราแลกเปลี่ยนเงินตราต่างประเทศ - สุทธิ,439710,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,"The most relevant item from the provided taxonomy list is 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน' with SET Code '439710' because its meaning closely aligns with the input query, focusing on gains and losses from foreign currency exchange.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[17250, 12233.0, 17249, 12232]"
92,รายได้อื่น,410200,รายได้อื่น,"The input is รายได้อื่น and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น, fs_category is รายได้.  The most relevant item in the Taxonomy list is รายได้อื่น with set code 410200. ",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[2804, 8927.0, 5464, 10417]"
93,รวมรายได้,419999,รวมรายได้,"The query ""รวมรายได้"" matches directly with the item ""รวมรายได้"" in the taxonomy list. Also, the fs_category of the selected item is รายได้ which is related to the input metadata fs_category.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[1436030, 1325286.0, 1319499, 1264208]"
94,ต้นทุนขาย,420410,ต้นทุน ต้นทุนขาย,"The closest match from the provided taxonomy list is 'ต้นทุน ต้นทุนขาย' with set code '420410',  as it refers to 'ต้นทุนสินค้าที่ขาย และต้นทุนขายอื่น ๆ' which is relevant to the input 'ต้นทุนขาย'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[902053, 874292.0, 845856, 854174]"
95,ต้นทุนในการจัดจำหน่าย,422110,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย,The closest match from the provided taxonomy list is 'ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย' with SET Code '422110'. This is because the definition of this item mentions 'ต้นทุนในการจัดจำหน่าย' and aligns with the input query. ,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[157733, 138914.0, 119775, 106957]"
96,ค่าใช้จ่ายในการบริหาร,422120,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร,"The input item is ค่าใช้จ่ายในการบริหาร and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น, fs_category is ค่าใช้จ่าย. The most relevant item in the Taxonomy list is ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร with SET Code 422120 because it has the same meaning and belongs to the same fs_category.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[99642, 101199.0, 80966, 84906]"
97,รวมค่าใช้จ่าย,429999,รวมต้นทุนและค่าใช้จ่าย,The query 'รวมค่าใช้จ่าย' is related to the fs_category 'ค่าใช้จ่าย'. The most relevant item in the Taxonomy list is 'รวมต้นทุนและค่าใช้จ่าย' with SET Code '429999' because its meaning is sometimes called 'รวมค่าใช้จ่าย'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[1159428, 1114405.0, 1046597, 1046037]"
98,กำไรจากกิจกรรมดำเนินงาน,409995,กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,The closest match from the provided taxonomy list is  กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง based on the fs_category and the input query.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรจากกิจกรรมดำเนินงาน,"[276602, 210881.0, 272902, 218171]"
99,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The input fs_category is ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม. Found a closely related term 'ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย' in item_in_taxonomy field in the Taxonomy list. Thus, the selected SET Code and Item in Taxonomy are 431100 and ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย, respectively.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,"[-288, -145.0, 0, 0]"
100,กำไรก่อนค่าใช้จ่ายทางการเงินและค่าใช้จ่ายภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,"The query 'กำไรก่อนค่าใช้จ่ายทางการเงินและค่าใช้จ่ายภาษีเงินได้' directly translates to 'Profit (Loss) Before Finance Costs And Income Tax Expense' which matches the item_in_taxonomy 'กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้' in the taxonomy list. Although the fs_category does not directly relate to the input, the item_in_taxonomy does. Therefore, we choose 'กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้' with SET Code '409992'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรก่อนค่าใช้จ่ายทางการเงินและค่าใช้จ่ายภาษีเงินได้,"[276314, 210736.0, 272902, 218171]"
101,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,"The input item name 'ต้นทุนทางการเงิน' directly matches the item 'ต้นทุนทางการเงิน' in the taxonomy list, and the fs_category 'กำไรขาดทุน' is related to 'ต้นทุนทางการเงิน'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ต้นทุนทางการเงิน,"[-5824, -2743.0, -5531, -2487]"
102,กำไรก่อนภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,"The input FS category is กำไรก่อนภาษีเงินได้, which is related to the item ""กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้"" in the Taxonomy list. Therefore, the correct SET code is 409992.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรก่อนภาษีเงินได้,"[270490, 207993.0, 267371, 215684]"
103,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,"The query \""ค่าใช้จ่ายภาษีเงินได้\"" matches the meaning of taxonomy \""บางครั้งใช้ขื่อว่า ค่าใช้จ่ายภาษีเงินได้ หมายถึง ภาษีเงินได้นิติบุคคล ตามที่อยู่ในขอบเขตของมาตรฐานการบัญชี ฉบับที่ 12 เรื่อง ภาษีเงินได้\"". Thus, the correct SET Code is 439800 and the item in taxonomy is ภาษีเงินได้.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่ายภาษีเงินได้,"[-2137, -12236.0, 731, -8681]"
104,กำไรสำหรับงวด,409991,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"The input item name is กำไรสำหรับงวด and  financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น, fs_category is กำไรสำหรับงวด.  The most relevant item in the Taxonomy list is กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง with set code 409991 because the meaning_of_taxonomy indicates this item sometimes use the name กำไรสำหรับงวด and fs_category matched.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรสำหรับงวด,"[268353, 195757.0, 268102, 207003]"
105,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"The query mentions converting financial statements, which aligns with the definition of 'Currency Translation Adjustments' related to converting foreign currency statements. The fs_category of the selected item is 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง' which is related to the input metadata 'รายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง'",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,"[393, -338.0, 0, 0]"
106,ขาดทุนเบ็ดเสร็จอื่นรวมสำหรับงวด - สุทธิจากภาษีเงินได้,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input mentions both ""รายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง"" and ""สุทธิจากภาษีเงินได้"". Thus, the most relevant item in the taxonomy is ""ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง"" under fs_category ""กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง"".",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,"[393, -338.0, 0, 0]"
107,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The closest match for the input 'กำไรเบ็ดเสร็จรวมสำหรับงวด' from the provided taxonomy list is where fs_category is 'กำไรขาดทุนเบ็ดเสร็จอื่น'. Thus, the selected SET Code is '409999' and Item in Taxonomy is 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรเบ็ดเสร็จรวมสำหรับงวด,"[268746, 195419.0, 268102, 207003]"
108,ส่วนที่เป็นของบริษัทใหญ่,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนที่เป็นของบริษัทใหญ่"" which is similar to the meaning_of_taxonomy of the item ""การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่"" in the Taxonomy list. That item's meaning_of_taxonomy states: ""การแบ่งปันกำไรหรือขาดทุน สุทธิ : ผู้ถือหุ้นบริษัทใหญ่ บางครั้งใช้ขื่อว่า ส่วนที่เป็นของผู้ถือหุ้นของบริษัท หมายถึง กำไร (ขาดทุน) สุทธิสำหรับส่วนของผู้ถือหุ้นของบริษัทใหญ่"". Thus, this item is the most relevant match.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไร,"[268143, 194963.0, 268102, 207003]"
109,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The INPUT 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' is related to the item 'การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' in the Taxonomy list. Considering the financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น and fs_category is การแบ่งปันกำไร, the most relevant item is selected.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไร,"[210, 794.0, 0, 0]"
