,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
52,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700, (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"From the Taxonomy list within CONTEXT,  The meaning_of_taxonomy value contains ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น and financial_statement_type is PL. Thus, the most relevant set_code is 430700 and item_in_taxonomy is  (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"[11626322, 12097640.0, -59976, 55768.0]"
53,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,"The input line item name matches the item_in_taxonomy in the Taxonomy list. Thus, the SET Code and Item in Taxonomy are selected from the matched item in Taxonomy list.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,"[13058904, 15202450.0, -8271057, -365442.0]"
54,ภาษีเงินได้,439800,ภาษีเงินได้,The input item name is ภาษีเงินได้ and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) which is matched with financial_statement_type PL in Taxonomy list.  The best matched item in Taxonomy list is item_in_taxonomy: ภาษีเงินได้ and set_code: 439800,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ภาษีเงินได้,"[2907934, 3288702.0, 0, 0.0]"
55,กำไร (ขาดทุน) สุทธิ,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,"The input name's fs_category is กำไร (ขาดทุน) สุทธิ and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ), thus the best match from the Taxonomy is set_code 409996,  item กำไร (ขาดทุน) สุทธิ สำหรับงวด, financial_statement_type PL.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),กำไร (ขาดทุน) สุทธิ,"[10150970, 11913748.0, -8271057, -365442.0]"
56,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The input query matches the item_in_taxonomy ""รายได้ดอกเบี้ย"" in the taxonomy list. Also, the fs_category of the input query and the selected item in taxonomy are matched.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[83785607, 76611616.0, 2283146, 626922.0]"
57,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name is ค่าใช้จ่ายดอกเบี้ย and the most relevant item in the taxonomy list is ค่าใช้จ่ายดอกเบี้ย with set code 429900. Although fs_category is not matched, we can use item_in_taxonomy instead.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[19448765, 16877831.0, 2365019, 1287300.0]"
58,รายได้ดอกเบี้ยสุทธิ,400599,รายได้ดอกเบี้ยสุทธิ,"The input name best matched to ""รายได้ดอกเบี้ยสุทธิ"" in the provided taxonomy list. Also, the fs_category of both input and the selected item are matched.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[64336842, 59733785.0, -81873, -660378.0]"
59,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,"The input item name is รายได้ค่าธรรมเนียมและบริการ and fs_category is รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน. The Taxonomy list item with item_in_taxonomy = รายได้ค่าธรรมเนียมและบริการ and fs_category = กำไรขาดทุน  most closely matches the input query. Therefore, the correct SET Code is 410113 and Item in Taxonomy is รายได้ค่าธรรมเนียมและบริการ",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[21602568, 23613591.0, 1196852, 0.0]"
60,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,"The input matches the item_in_taxonomy ""ค่าใช้จ่ายค่าธรรมเนียมและบริการ"" directly in the taxonomy list. And the fs_category of this item is related to the input metadata 'รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[6176335, 6195586.0, 384, 540.0]"
61,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,รายได้ค่าธรรมเนียมและบริการสุทธิ,Taxonomy with item_in_taxonomy รายได้ค่าธรรมเนียมและบริการสุทธิ exists and financial statement type is PL which is related to งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ).,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[15426233, 17418005.0, 1196468, -540.0]"
62,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วย มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,"The input name is similar to many items in the Taxonomy list.  However, only one item has ' - อื่น ๆ' at the end, thus it is selected.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[4639547, 6070583.0, -1720121, 190139.0]"
63,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,431400,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The query matches the item_in_taxonomy ""กำไร (ขาดทุน) สุทธิจากเงินลงทุน"" in the Taxonomy list. Although fs_category does not match, we can use item_in_taxonomy instead.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[35243, 86797.0, -7565415, 0.0]"
64,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมและการร่วมค้า,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,The most relevant item in the taxonomy list is 'ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย' with SET Code '431100' because the input query explicitly mentions 'ส่วนแบ่งกำไร' and 'เงินลงทุนในบริษัทร่วมและการร่วมค้า' which aligns with this item's meaning.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[269431, 187350.0, 0, 0.0]"
65,รายได้เงินปันผล,410202,รายได้เงินปันผล,"The input item matches  item_in_taxonomy: รายได้เงินปันผล in the Taxonomy list. Although the fs_category does not match, it's acceptable to use item_in_taxonomy in this case.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[176272, 111359.0, 26998555, 38137106.0]"
66,รายได้จากการดำเนินงานอื่น ๆ,410200,รายได้จากการดําเนินงานอื่น ๆ,"The query 'รายได้จากการดำเนินงานอื่น ๆ' is an exact match with item_in_taxonomy 'รายได้จากการดําเนินงานอื่น ๆ' in the taxonomy list.  The fs_category of this item is 'กำไรขาดทุน', which is related to the input metadata fs_category 'รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[1365001, 1608181.0, 12366, 7651.0]"
67,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายผลประโยชน์พนักงาน,"The query mentions 'ค่าใช้จ่ายเกี่ยวกับพนักงาน' (Employee Expenses) and the input metadata specifies 'ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ' (Other Operating Expenses) as the fs_category. 

Therefore, the most relevant item in the taxonomy is 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายผลประโยชน์พนักงาน' (Other Operating Expenses Employee Benefit Expenses) with SET Code '422400'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[17736206, 16892338.0, 789272, 431105.0]"
68,ค่าตอบแทนกรรมการ,422600,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าตอบแทนกรรมการและผู้บริหาร,"The query 'ค่าตอบแทนกรรมการ' is related to director's remuneration. 
The input metadata specifies 'fs_category' as 'ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ' and 'financial_statement_type' as 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ)'.
Therefore, the most relevant 'item_in_taxonomy' from the provided taxonomy list is 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าตอบแทนกรรมการและผู้บริหาร' with 'set_code' '422600'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[122348, 56608.0, 50676, 14495.0]"
69,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,"The input item name 'ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์' matches exactly with the item 'ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์' in the taxonomy list. Considering the input metadata 'fs_category' is 'ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ', the best match from the provided taxonomy list is 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[5918948, 5438675.0, 38531, 29775.0]"
70,ค่าภาษีอากร,429830,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าภาษีอากร,"The INPUT is ค่าภาษีอากร and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ), fs_category is ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ. Thus, the appropriate item_in_taxonomy from the Taxonomy list is ค่าใช้จ่ายในการดำเนินงานอื่น ค่าภาษีอากร with set_code 429830.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[2700588, 2552287.0, 151, 3248.0]"
71,ค่าใช้จ่ายอื่น ๆ,429890,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ,The input item's fs_category is ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ.  The closest matched item in taxonomy is ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ with set code 429890,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[10190235, 8833021.0, 525581, 516333.0]"
72,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The query 'ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' is directly mentioned in the meaning_of_taxonomy of the Taxonomy list. Although fs_category is not related to the input metadata, we can use item_in_taxonomy instead.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),,"[21827601, 22025085.0, 22490, 8398.0]"
73,กำไรจากการดำเนินงานก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,The query 'กำไรจากการดำเนินงานก่อนภาษีเงินได้' is an exact match to part of the 'meaning_of_taxonomy' field which include 'กำไรหรือขาดทุน จากการดำเนินงานก่อนภาษีเงินได้ บางครั้งใช้ชื่อว่า กำไร(ขาดทุน)จากการดำเนินงานก่อนภาษีเงินได้ หรือ กำไรก่อนภาษีเงินได้ หรือ กำไรจากการดำเนินงานก่อนค่าใช้จ่ายภาษีเงินได้ หรือ กำไรจากการดำเนินงานก่อนภาษีเงินได้'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),,"[27752643, 29418046.0, 17413279, 36670624.0]"
74,ภาษีเงินได้,439800,ภาษีเงินได้,"The query ""ภาษีเงินได้"" matches directly with the item ""ภาษีเงินได้"" in the provided taxonomy list.  This item falls under the financial statement type 'PL'. Therefore, the SET Code 439800 is selected.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),,"[6261590, 6436117.0, 0, 0.0]"
75,กำไรสุทธิ,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,The input is กำไรสุทธิ and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ)  so the best match from taxonomy is กำไร (ขาดทุน) สุทธิ สำหรับงวด with set_code 409996,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),,"[21491053, 22981929.0, 17413279, 36670624.0]"
76,ขาดทุนจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"The input name indicates an item related to foreign currency translation adjustments in the other comprehensive income section. The taxonomy list provides multiple options related to ""Currency Translation Adjustments."" From the input metadata, financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) and fs_category is กำไรขาดทุนเบ็ดเสร็จอื่น    รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง          ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น.  Therefore, the most relevant item in the taxonomy is ""ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน"" with SET Code 440500.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น    รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง          ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"[-105729, -75033.0, 0, 0.0]"
77,การเปลี่ยนแปลงในสำรองรายการป้องกันความเสี่ยง,440200,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,"The input mentions both ""การเปลี่ยนแปลงในสำรองรายการป้องกันความเสี่ยง"" and ""กำไรขาดทุนเบ็ดเสร็จอื่น    รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง          ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น."" which are related to the meaning of taxonomy in item  ""กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด"" and its fs_category is closely related to the input metadata fs_category.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น    รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง          ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"[76805, -106390.0, 0, 0.0]"
78,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับ รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input keywords clearly indicate that this item is related to income tax on other comprehensive income that will be reclassified to profit or loss later. The input metadata also confirms that this item belongs to the 'กำไรขาดทุนเบ็ดเสร็จอื่น    รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' category. Therefore, the most appropriate item in the taxonomy is 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' with SET Code '449900'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น    รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง          ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"[45147, 80088.0, 0, 0.0]"
79,กำไรจากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับ โครงการผลประโยชน์ของพนักงาน,450600,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,"The query mentions  'กำไรจากการประมาณการตามหลักคณิตศาสตร์ประกันภัย' and 'โครงการผลประโยชน์ของพนักงาน' which is similar to the item_in_taxonomy 'กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน' and its meaning in the taxonomy list. Thus, this is the most relevant match.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),   รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง         กำไรจากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"[0, 4679.0, 0, 0.0]"
80,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นสำหรับ รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"From the INPUT METADATA, financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) so financial_statement_type is PL. 
From the INSTRUCTION, The value of property fs_category in the correct Taxonomy list item should be related to    รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง         กำไรจากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น. if not use item_in_taxonomy instead of fs_category. 
The INPUT is similar to meaning_of_taxonomy: หมายถึง ภาษีเงินได้ที่เกี่ยวกับแต่ละองค์ประกอบของรายการที่จะไม่ถูกจัดประเภทใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง ซึ่งคำนวณขึ้นตามที่กำหนดในมาตรฐานการรายงานทางการเงินที่เกี่ยวข้อง ในกรณีที่สถาบันการเงินเลือกแสดงองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นด้วยยอดก่อนหักผลกระทบทางภาษีที่เกี่ยวข้อง และแสดงรายการภาษีที่เกี่ยวข้องเป็นรายการแยกต่างหาก",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),   รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง         กำไรจากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม  ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"[-22133, -13795.0, 0, 0.0]"
81,รวมกำไรขาดทุนเบ็ดเสร็จอื่นสุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,The query mentions 'รวมกำไรขาดทุนเบ็ดเสร็จอื่นสุทธิจากภาษี' which is similar to the meaning of taxonomy in item 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี' and property fs_category is related to .,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),,"[-197787, -344336.0, 0, 0.0]"
82,กำไรขาดทุนเบ็ดเสร็จรวม,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,The query 'กำไรขาดทุนเบ็ดเสร็จรวม' best matches the item 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' in the taxonomy list. Property 'item_in_taxonomy' is used to find the best match as property 'fs_category' in the context is not related to the query.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),,"[21293266, 22637593.0, 17413279, 36670624.0]"
83,ส่วนที่เป็นของบริษัทใหญ่,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions 'ส่วนที่เป็นของบริษัทใหญ่' (part attributable to the parent company), which aligns with the definition of 'การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่' (Net Profit (Loss) Attributable to: Owners of the Parent). Additionally, the input metadata specifies 'fs_category' as 'การแบ่งปันกำไรสุทธิ', which is related to the fs_category  'การแบ่งปันกำไรขาดทุน' in the taxonomy.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),การแบ่งปันกำไรสุทธิ,"[21295356, 22863503.0, 17413279, 36670624.0]"
84,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input mentions 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the financial statement type is 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น' which closely related to 'การแบ่งปันกำไรสุทธิ' in the taxonomy list. Thus, the most relevant item is 'การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code '460200'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),การแบ่งปันกำไรสุทธิ,"[195697, 118426.0, 0, 0.0]"
85,ส่วนที่เป็นของบริษัทใหญ่,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions 'ส่วนที่เป็นของบริษัทใหญ่' (Portion attributable to the parent company), and the input metadata specifies 'fs_category' as 'การแบ่งปันกำไรขาดทุนเบ็ดเสร็จรวม'.  This aligns with the item 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' (Total Comprehensive Income (Expense) Attributable To : Owners Of The Parent) in the taxonomy list.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),การแบ่งปันกำไรขาดทุนเบ็ดเสร็จรวม,"[21098495, 22522606.0, 17413279, 36670624.0]"
86,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input mentions 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the input metadata specifies 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น' and 'การแบ่งปันกำไรขาดทุนเบ็ดเสร็จรวม.' Therefore, the most relevant item in the taxonomy is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม.'",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),การแบ่งปันกำไรขาดทุนเบ็ดเสร็จรวม,"[194771, 114987.0, 0, 0.0]"
87,กำไรต่อหุ้นขั้นพื้นฐาน (บาท),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),The input query 'กำไรต่อหุ้นขั้นพื้นฐาน (บาท)' and financial statement type 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ)'  best match the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' with SET Code '480100' in the taxonomy list. This item's fs_category is 'กำไรต่อหุ้น' which is related to the input metadata fs_category 'กำไรต่อหุ้นของผู้ถือหุ้นบริษัทใหญ่'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),กำไรต่อหุ้นของผู้ถือหุ้นบริษัทใหญ่,"[6.324526, 6.790251, 5.171584, 10.890839]"
88,รวมรายได้จากการดำเนินงาน,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,"The query mentions ""รายได้จากการดำเนินงาน"" which closely translates to ""operating income"". Although there's no exact match for total operating income, the closest concept in the taxonomy is ""กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้"" (Profit (Loss) From Operating Before Income Tax Expense), as it encompasses both revenues and expenses from operations.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),,"[86248569, 85216060.0, 18839980, 37673978.0]"
