,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
59,null,null,null,"I am sorry, I cannot locate the Taxonomy information. Therefore, I cannot provide an appropriate SET Code and Item in Taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน,กำไร (ขาดทุน) ต่อหุ้น กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน,"[0.007099, -0.013235]"
60,เบี้ยประกันภัยรับ,410126,เบี้ยประกันภัยรับ,The input item matches  item in taxonomy เบี้ยประกันภัยรับ and the fs_category รายได้ is found in the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[613276424.0, 427321392]"
61,เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,"The query 'เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ' is about insurance premium. Although the input metadata specified the fs_category as รายได้, this query best matched to  'หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ' in the taxonomy list. Therefore, the correct set_code is 420200 and the item is 'หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[-263394958.0, -244206902]"
62,เบี้ยประกันภัยรับสุทธิ,400299,เบี้ยประกันภัยรับสุทธิ,The input item matches with เบี้ยประกันภัยรับสุทธิ in the Taxonomy list.  And the fs_category is related to รายได้.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[349881466.0, 183114490]"
63,สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่มขึ้น,420300,หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน,"The query mentions 'สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้' which is related to unearned premium reserves. The closest match in the taxonomy list is 'หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน' with SET Code 420300. Although the query mentions an increase, the taxonomy item refers to the change from the prior period, which could be an increase or decrease.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[14841302.0, 14132621]"
64,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,400399,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,"The query 'เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ' is an exact match with item_in_taxonomy in the Taxonomy list. Thus, the set_code 400399 and item_in_taxonomy 'เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ' are selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[364722768.0, 197247111]"
65,รายได้ค่าจ้างและค่าบำเหน็จ,410127,รายได้ค่าจ้างและค่าบำเหน็จ,The input item name is รายได้ค่าจ้างและค่าบำเหน็จ and fs_category is รายได้. Found item รายได้ค่าจ้างและค่าบำเหน็จ with fs_category กำไรขาดทุน which is related to  รายได้ in the Taxonomy list. ,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[90549057.0, 86888791]"
66,รายได้จากการลงทุน,410128,รายได้จากการลงทุนสุทธิ,"The closest match from the provided taxonomy list is 'รายได้จากการลงทุนสุทธิ' (Net Investment Income) with SET Code '410128'. Although the input query mentions 'รายได้จากการลงทุน' without 'สุทธิ' (net), the taxonomy definition emphasizes 'ให้สุทธิจากค่าใช้จ่ายต่าง ๆ' (net of expenses), making it the most appropriate selection.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[7809301.0, 4618487]"
67,ขาดทุนจากเครื่องมือทางการเงิน,431610,ผลกำไร (ขาดทุน) จากการลงทุน กำไร (ขาดทุน) อื่นจากเครื่องมือทางการเงิน,"The most relevant item from the provided taxonomy list is 'ผลกำไร (ขาดทุน) จากการลงทุน กำไร (ขาดทุน) อื่นจากเครื่องมือทางการเงิน' because its meaning closely aligns with the input query. Although there's no direct match for 'รายได้' in the fs_category, this item's definition encompasses gains and losses from various financial instruments, aligning with the input 'ขาดทุนจากเครื่องมือทางการเงิน'. ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[-694274.0, -1154554]"
68,ขาดทุนจากการปรับมูลค่ายุติธรรมของเครื่องมือทางการเงิน,431620,ผลกำไร (ขาดทุน) จากการปรับมูลค่ายุติธรรมของเครื่องมือทางการเงิน,"The query mentions the adjustment of fair value of financial instruments, which directly corresponds to the item ""ผลกำไร (ขาดทุน) จากการปรับมูลค่ายุติธรรมของเครื่องมือทางการเงิน"" in the taxonomy. Although the input mentions  fs_category is รายได้, this information is incorrect and should be disregarded. We will use item_in_taxonomy instead.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[-6961973.0, -12072475]"
69,รายได้อื่น,410200,รายได้อื่น,"The query 'รายได้อื่น' is a perfect match to the 'item_in_taxonomy' field in the Taxonomy list, and the fs_category field 'กำไรขาดทุน' is related to รายได้ in the INPUT METADATA.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[1885049.0, 4070146]"
70,รวมรายได้,410200,รายได้อื่น,"The closest match from the provided taxonomy list is 'รายได้อื่น' because the input query 'รวมรายได้' suggests a broader category of income, and 'รายได้อื่น' encompasses various income sources beyond specific types.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,รายได้,"[457309928.0, 279597506]"
71,ค่าสินไหมทดแทน,420900,ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน,"The input name 'ค่าสินไหมทดแทน' is related to insurance claims, and the input metadata specifies 'ค่าใช้จ่าย' as the fs_category. In the taxonomy list, the item 'ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน' closely matches this description and falls under the 'กำไรขาดทุน' category in the financial statements. Therefore, this item is the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ค่าใช้จ่าย,"[351615731.0, 237085025]"
72,หัก ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,"The query mentions 'หัก ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ' which is similar to the item 'หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ' in the taxonomy list. Considering the fs_category is related to ค่าใช้จ่าย, this taxonomy item is chosen.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ค่าใช้จ่าย,"[-181301035.0, -123250744]"
73,ค่าสินไหมทดแทนสุทธิ,420900,ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน,"The most relevant item from the provided taxonomy list is ""ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน"" (Gross Claims) with SET Code 420900. Although the input mentions ""สุทธิ"" (net), the taxonomy item's definition encompasses both paid and unpaid claims, aligning with the general concept of incurred claims, whether net or gross of reinsurance.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ค่าใช้จ่าย,"[170314696.0, 113834281]"
74,ค่าจ้างและค่าบำเหน็จ,422100,ค่าใช้จ่ายในการดำเนินงาน,"The INPUT's fs_category is ค่าใช้จ่าย and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน, which is similar to financial_statement_type  PL in the Taxonomy list. Thus, the most relevant item is ค่าใช้จ่ายในการดำเนินงาน with SET Code 422100.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ค่าใช้จ่าย,"[95284523.0, 64682110]"
75,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The query 'ค่าใช้จ่ายในการรับประกันภัยอื่น' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. Thus, the correct SET Code is '421200'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ค่าใช้จ่าย,"[171500882.0, 80499452]"
76,ค่าใช้จ่ายในการดำเนินงาน,422100,ค่าใช้จ่ายในการดำเนินงาน,The query 'ค่าใช้จ่ายในการดำเนินงาน' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The fs_category field 'กำไรขาดทุน' is related to the input metadata fs_category 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ค่าใช้จ่าย,"[61104994.0, 63067724]"
77,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,Found an exact match for the input query 'รวมค่าใช้จ่าย' in the Taxonomy list.  The fs_category is 'กำไรขาดทุน' which is related to ค่าใช้จ่าย in the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ค่าใช้จ่าย,"[498205095.0, 322083567]"
78,ขาดทุนก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,"The input query 'ขาดทุนก่อนภาษีเงินได้' is an exact match with the item 'กำไร (ขาดทุน) ก่อนภาษีเงินได้' in the provided taxonomy list.  Also, the input metadata financial_statement_type is 'งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน.' which matches the taxonomy financial_statement_type 'PL'. Lastly, the input metadata fs_category is null and the matching taxonomy fs_category is 'กำไรขาดทุน'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[-40895167.0, -42486061]"
79,ผลประโยชน์ภาษีเงินได้,439800,ภาษีเงินได้,"The most relevant item from the provided taxonomy list is 'ภาษีเงินได้' (Income Tax Expense) with SET Code '439800'. Although the input mentions 'ผลประโยชน์' (benefit), the context emphasizes general income tax calculation based on accounting standards. Therefore,  'ภาษีเงินได้' seems like the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[50459.0, 2561938]"
80,ขาดทุนสำหรับงวด,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,The INPUT 'ขาดทุนสำหรับงวด' is a general term for net loss in the financial statement. The closest match from the provided taxonomy list is 'กำไร (ขาดทุน) สุทธิ สำหรับงวด' (Net Profit (Loss) For The Period) with SET Code '409996'. ,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[-40844708.0, -39924123]"
81,กำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงาน ที่กำหนดไว้,450300,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,"The input query best matched to  กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต as they both refer to gains or losses from remeasurement. Although the input mentions employee benefits, there is no direct match for this concept in the provided taxonomy. Therefore, based on the closest semantic similarity and the provided fs_category, this item is the most appropriate selection.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กำไรขาดทุนเบ็ดเสร็จอื่น รายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน       กำไรหรือขาดทุนในภายหลัง,"[28029.0, 0]"
82,กำไรจากการวัดมูลค่าเงินลงทุนในตราสารทุน ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,The query mentions 'กำไรขาดทุนเบ็ดเสร็จอื่น' and 'ไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง' which matches the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง' in the Taxonomy list. The query also closely matches the item 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กำไรขาดทุนเบ็ดเสร็จอื่น รายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน       กำไรหรือขาดทุนในภายหลัง,"[1609178.0, 385422]"
83,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน กำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query 'ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน กำไรหรือขาดทุนในภายหลัง'  is an exact match to the item 'ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the provided taxonomy. Also, the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง' is related to the input metadata 'กำไรขาดทุนเบ็ดเสร็จอื่น รายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน       กำไรหรือขาดทุนในภายหลัง'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กำไรขาดทุนเบ็ดเสร็จอื่น รายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน       กำไรหรือขาดทุนในภายหลัง,"[-321836.0, -77084]"
84,กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The query mentions 'กำไรขาดทุนเบ็ดเสร็จอื่น' and 'สุทธิจากภาษี', which directly match the item 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี' in the taxonomy. The input metadata also specifies 'รายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน       กำไรหรือขาดทุนในภายหลัง' which aligns with the definition of 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น' in the taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กำไรขาดทุนเบ็ดเสร็จอื่น รายการที่จะไม่ถูกจัดประเภทใหม่ไว้ใน       กำไรหรือขาดทุนในภายหลัง,"[1287342.0, 308338]"
85,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query 'กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list, and the 'fs_category' field is 'กำไรขาดทุนเบ็ดเสร็จอื่น' which is related to null. Thus, we choose this item.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[-39557366.0, -39615785]"
86,ขาดทุนต่อหุ้นขั้นพื้นฐาน,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The input name 'ขาดทุนต่อหุ้นขั้นพื้นฐาน' clearly refers to basic earnings per share, and the input metadata specifies the financial statement type as 'งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน' which corresponds to 'PL' in the Taxonomy list. Therefore, the most relevant item in the Taxonomy list is 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' with SET Code '480100'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ขาดทุนต่อหุ้น,"[-0.021464, -0.020981]"
87,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,550010,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,"From the Taxonomy list,  'เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง' matched to 'เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง' with fs_category 'กิจกรรมดำเนินงาน' which is related to 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[711319329, 399530430]"
88,เงินจ่ายเกี่ยวกับการประกันภัยต่อ,550022,เงินรับ (เงินจ่าย) เกี่ยวกับการประกันภัยต่อ,"The meaning_of_taxonomy field of the selected item mentions ""เงินจ่ายเกี่ยวกับการประกันภัยต่อ"", which is a close match to the input query.  The other properties such as financial_statement_type and fs_category also align with the input metadata.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-46492088, 18134792]"
89,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,The input query 'ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง'  matches exactly with item_in_taxonomy  'ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง' and fs_category from INPUT METADATA matches the taxonomy list. ,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-229616722, -211438750]"
90,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,"From the Taxonomy list,  'ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง' matched to the query 'ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง'. Then get the set_code from the matched item in Taxonomy list. ",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-109984701, -63244670]"
91,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The query matches the item_in_taxonomy ""ค่าใช้จ่ายในการรับประกันภัยอื่น"" in the Taxonomy list.  The fs_category is กิจกรรมดำเนินงาน which is related to กระแสเงินสดจากกิจกรรมดำเนินงาน in the INPUT METADATA, indicating a match.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-181028549, -77642170]"
92,ดอกเบี้ยรับ,559500,รับดอกเบี้ย,"The INPUT's financial_statement_type is งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,  fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน and the query is ดอกเบี้ยรับ. Therefore, the most relevant item in the Taxonomy list is where financial_statement_type  is CF, fs_category is กิจกรรมดำเนินงาน and item_in_taxonomy is รับดอกเบี้ย. ",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[5176216, 2121015]"
93,เงินปันผลรับ,559700,รับเงินปันผล,The input 'เงินปันผลรับ' matches the item 'รับเงินปันผล' in the taxonomy list. The financial statement type is 'CF' and the fs_category is 'กิจกรรมดำเนินงาน' which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[2053007, 2038597]"
94,รายได้อื่น,550019,รายได้อื่น,"fs_category is กิจกรรมดำเนินงาน,  item in taxonomy is รายได้อื่น and financial statement type is CF",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[1871493, 478128]"
95,ค่าใช้จ่ายในการดำเนินงาน,550028,ค่าใช้จ่ายในการดำเนินงาน,"The input line item name is ค่าใช้จ่ายในการดำเนินงาน and the input metadata financial_statement_type is งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. Thus, the matched item in taxonomy is ค่าใช้จ่ายในการดำเนินงาน with set code 550028",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-74541940, -44105925]"
96,จ่ายผลประโยชน์พนักงานเมื่อเกษียณอายุ,550029,ค่าใช้จ่ายอื่น,"The input item name is จ่ายผลประโยชน์พนักงานเมื่อเกษียณอายุ and the input metadata financial_statement_type is งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. We found a related term meaning_of_taxonomy: 'บางครั้งใช้ขื่อว่า จ่ายผลประโยชน์พนักงานเมื่อเกษียณอายุ ' in the Taxonomy list. Therefore, the correct SET Code is 550029 and Item in Taxonomy is ค่าใช้จ่ายอื่น",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1089937, -1141621]"
97,จ่ายภาษีเงินได้,559900, (จ่าย) คืนภาษีเงินได้,"The query 'จ่ายภาษีเงินได้' is related to income tax payment in the financial statement. The input metadata specifies 'financial_statement_type' as 'งบกระแสเงินสด' and 'fs_category' as 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.  The most relevant item in the taxonomy list is '(จ่าย) คืนภาษีเงินได้' with SET Code '559900', which aligns with the query and specified criteria.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1168035, -1156177]"
98,เงินสดรับสินทรัพย์ทางการเงิน,550030,เงินสดรับจากสินทรัพย์ทางการเงิน,"The input name 'เงินสดรับสินทรัพย์ทางการเงิน' matches the taxonomy item 'เงินสดรับจากสินทรัพย์ทางการเงิน' with set code '550030'.  Both the input and the matched taxonomy item belong to the 'กิจกรรมดำเนินงาน' fs_category, which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[371501442, 151934533]"
99,เงินสดจ่ายสินทรัพย์ทางการเงิน,550040,เงินสดจ่ายจากสินทรัพย์ทางการเงิน,fs_category is กิจกรรมดำเนินงาน and the closest match from the Taxonomy list is เงินสดจ่ายจากสินทรัพย์ทางการเงิน,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-480777095.07, -222231246]"
100,เงินสดจ่ายสุทธิจากการให้กู้ยืม,550042,เงินสดจ่ายจากสินทรัพย์ทางการเงิน เงินให้กู้ยืม,"The INPUT, matched the closest meaning to  item_in_taxonomy: 'เงินสดจ่ายจากสินทรัพย์ทางการเงิน เงินให้กู้ยืม'  and financial_statement_type is 'CF', fs_category is 'กิจกรรมดำเนินงาน' as same as the INPUT METADATA. ",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-37500000, -12000000]"
101,เงินสดสุทธิใช้ไปในกิจกรรมดำเนินงาน,559999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,The INPUT METADATA states that the financial_statement_type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The Taxonomy list item with 'fs_category' value of 'กิจกรรมดำเนินงาน' and 'financial_statement_type'  value of 'CF' is 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน'.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-70277580.07, -58723064]"
102,เงินสดจ่ายซื้ออุปกรณ์,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,The input query 'เงินสดจ่ายซื้ออุปกรณ์' is related to purchase of fixed assets and the input metadata specifies fs_category as 'กระแสเงินสดจากกิจกรรมลงทุน' so the closest matched item in taxonomy is 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' with set code '521710'.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมลงทุน,"[-52606, -1072517]"
103,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,"The query 'เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน' is related to the purchase of intangible assets, which falls under cash flows from investing activities. The taxonomy list provides an item 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน' with set code '521720' that perfectly matches the query and its context.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมลงทุน,"[0, -6223350]"
