,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
55,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,"The query directly matches the item 'ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์' in the taxonomy list, and the fs_category 'กำไรขาดทุน' aligns with the input metadata's fs_category 'ค่าใช้จ่าย'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[258077781, 226816580, 223180729, 181548461]"
56,ค่าภาษีอากร,429830,ค่าภาษีอากร,"The input item name is ค่าภาษีอากร and fs_category is ค่าใช้จ่าย. Found a perfect match in the Taxonomy list where item name is ค่าภาษีอากร and fs_category is กำไรขาดทุน. Although fs_category is not exactly matched, we can use item_in_taxonomy instead. Therefore, the correct SET Code is 429830 and Item in Taxonomy is ค่าภาษีอากร.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[124725525, 105977730, 124352968, 105432997]"
57,อื่นๆ,429890,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ,"The INPUT is อื่นๆ and the financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) which is equivalent to 'PL'.
              The fs_category is ค่าใช้จ่าย meaning the correct item in taxonomy should be related to expenses.
              Therefore, the most relevant item in the taxonomy is ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ with SET Code 429890.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[847343250, 692129338, 307643554, 328124222]"
58,รวมค่าใช้จ่ายจากการดำเนินงานอื่นๆ,429890,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ,"The input refers to other expenses related to operations. The most relevant item from the taxonomy list is 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ' (Other Operating Expenses Other Expenses - Others) with SET Code 429890, as it broadly captures various other operating expenses.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[2152200673, 2092480306, 1456710926, 1533939282]"
59,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The most relevant item from the provided taxonomy list is 'ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' with SET Code '430700'. Although the fs_category does not directly relate to 'ค่าใช้จ่าย', the item's meaning aligns with the input query, and it's a more specific match than 'กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้' which broadly covers income and expenses.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[540415784, 547161009, 61915059, 106177539]"
60,กำไรก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,"The user's input, ""กำไรก่อนภาษีเงินได้"", directly matches one of the alternative names mentioned in the meaning of the taxonomy item 'กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้'. ",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไร,"[820752979.97, 690017957, 1241748304, 830005217]"
61,ภาษีเงินได้,439800,ภาษีเงินได้,"The query matches the item_in_taxonomy in the Taxonomy list. And the fs_category is related to กำไร. Thus, the SET Code and Item in Taxonomy are selected from the same matching item.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไร,"[-152289092, -151268969, -236979744, -178891454]"
62,กำไรสุทธิสำหรับรอบระยะเวลา,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,The input name 'กำไรสุทธิสำหรับรอบระยะเวลา' closely matches the meaning of taxonomy 'กำไรหรือขาดทุน สุทธิ สำหรับงวด บางครั้งใช้ชื่อว่า กำไรสุทธิสำหรับงวด หรือ กำไรสุทธิ' and the fs_category is related to 'กำไร'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไร,"[668463887.97, 538748988, 1004768560, 651113763]"
63,รายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลังขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The INPUT mentions  'ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' which is related to the item_in_taxonomy 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' in the Taxonomy list. Thus, the selected SET Code and Item in Taxonomy are based on this reasoning.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[-253108271, -281704321, -253108271, -281704321]"
64,กำไรจากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,440200,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,"The query mentions กำไรจากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,  which perfectly matches the item 'กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด' in the taxonomy. Considering fs_category should be related to กำไรขาดทุนเบ็ดเสร็จอื่น, the most relevant taxonomy item is selected.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[93418985, 177685217, 93418985, 177685217]"
65,ขาดทุนจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"The query mentions 'ขาดทุนจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ' which is related to currency translation adjustments. 
The input metadata specifies 'fs_category' as 'กำไรขาดทุนเบ็ดเสร็จอื่น'.
Therefore, the most relevant item in the taxonomy is 'ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน' with SET Code '440500'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[0, -409222, 0, -409222]"
66,การจัดประเภทผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่าการดำเนินงานที่ยกเลิกไปกำไรหรือขาดทุน,449800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The INPUT's financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) which is similar to financial_statement_type  PL. The INPUT's fs_category is กำไรขาดทุนเบ็ดเสร็จอื่น which is similar to fs_category กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง and meaning_of_taxonomy 'บางครั้งใช้ขื่อว่า จากการแปลงค่าการดำเนินงานที่ยกเลิกไปกำไรหรือขาดทุน' is related to the INPUT.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[0, 55213146, 0, 55213146]"
67,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The query mentions 'รายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' which directly corresponds to items that will be subsequently reclassified to profit or loss. The closest matching item in the taxonomy list is 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' under the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[31440154, 21007414, 31440154, 21007414]"
68,รวมรายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"Based on the provided context information, the most relevant matching item from the taxonomy list is 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' with SET Code '449900'. This is chosen because the input query explicitly mentions items that will be reclassified to profit or loss later, aligning with the definition of this taxonomy item. The fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง' also aligns with the input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[-128249132, -28207766, -128249132, -28207766]"
69,รายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลังขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The input mentions  'ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' which is very similar to the item 'กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' in the taxonomy list. Thus, the set code '450200' is selected.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[-2200038, -6676348, -2200038, -6676348]"
70, (ขาดทุน) กำไรจากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่า ยุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,450300,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,"The input line item's name matches with one of the item in taxonomy lists. Thus, we use the matched item's set code and item name in the output.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[-3655820, 69280485, -3655820, 69280485]"
71,การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน,450600,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,The input item name 'การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน' appears in the meaning of taxonomy of 'กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน' and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) which matched with 'PL'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[0, -414005, 0, -414005]"
72,ภาษีเงินได้ที่เกี่ยวกับรายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query mentions 'ภาษีเงินได้' and 'ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง', which directly corresponds to the item 'ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy. This item also falls under the 'กำไรขาดทุนเบ็ดเสร็จอื่น' category as specified in the input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[852794, -13773296.0, 852794, -13773296.0]"
73,รวมรายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input query mentions items not reclassified to profit or loss, similar to the item ""องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง"" in the taxonomy list. Therefore, this item best matches the input query.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[-5003064, 48416836.0, -5003064, 48416836.0]"
74,รวม (ขาดทุน) กำไรเบ็ดเสร็จอื่น,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The input name 'รวม (ขาดทุน) กำไรเบ็ดเสร็จอื่น' is related to other comprehensive income, and the input metadata financial_statement_type and fs_category match the Taxonomy list with item_in_taxonomy 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรขาดทุนเบ็ดเสร็จอื่น,"[-133252196, 20209070.0, -133252196, 20209070.0]"
75,กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา matches closely  กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด  and financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) is in PL.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรเบ็ดเสร็จ,"[535211691.97, 558958058, 871516364, 671322833]"
76,ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร"" which is similar to the meaning of taxonomy in the first item. Thus, the SET Code should be 460100 and the item in taxonomy should be การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),การแบ่งปันกำไรขาดทุน,"[668463887.97, 538748988, 1004768560, 651113763]"
77,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The input mentions 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the financial statement type is 'งบกำไรขาดทุนเบ็ดเสร็จ'.  The closest match in the taxonomy list is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with set code '470200'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),การแบ่งปันกำไรขาดทุน,"[0, 0, 0, 0]"
78,ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The input mentions 'ส่วนที่เป็นของผู้ถือหุ้นของธนาคาร' and the input metadata specifies 'fs_category' as 'การแบ่งปันกำไรเบ็ดเสร็จ'. In the taxonomy list, the item 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' with 'fs_category' as 'การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ' aligns with both the input phrase and specified 'fs_category'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),การแบ่งปันกำไรเบ็ดเสร็จ,"[535211691.97, 558958058, 871516364, 671322833]"
79,กำไรต่อหุ้นขั้นพื้นฐาน (บาทต่อหุ้น),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query is looking for the basic earnings per share, and the input metadata specifies that the financial statement type is 'งบกำไรขาดทุนเบ็ดเสร็จ' and the fs_category is 'กำไรต่อหุ้น'. The taxonomy list item with 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' as item_in_taxonomy and 'กำไรต่อหุ้น' as fs_category matches these criteria.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรต่อหุ้น,"[0.019196, 0.015471, 0.028854, 0.018698]"
80,จำนวนหุ้นสามัญที่ถัวเฉลี่ยถ่วงน้ำหนัก (หุ้น),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The INPUT fs_category is จำนวนหุ้นสามัญที่ถัวเฉลี่ยถ่วงน้ำหนัก,  relate to 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' in the Taxonomy list. Thus, the SET Code is 480100 and Item in Taxonomy is กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น).",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),จำนวนหุ้นสามัญที่ถัวเฉลี่ยถ่วงน้ำหนัก,"[34822261748, 34822261748, 34822261748, 34822261748]"
81,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,ค่าใช้จ่ายผลประโยชน์พนักงาน,"The meaning_of_taxonomy states ""บางครั้งใช้ขื่อว่า ค่าใช้จ่ายเกี่ยวกับพนักงาน"" which directly corresponds to the input query.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) (ต่อ),,"[918464117, 1063458258, 797943675, 914735202]"
82,ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The query mentions measurement of debt instruments at fair value through OCI, which matches the definition of 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) (ต่อ),ขาดทุน) กำไรเบ็ดเสร็จอื่น รายการที่จะถูกจัดประเภทรายการใหม่เข้าไปไว้ใน    กำไรหรือขาดทุนในภายหลัง,"[-253108271, -281704321, -253108271, -281704321]"
83,ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The query mentions equity instruments designated at fair value through other comprehensive income, aligning with the chosen taxonomy item. The fs_category is matched from INPUT METADATA.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) (ต่อ),รายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ใน    กำไรหรือขาดทุนในภายหลัง,"[-2200038, -6676348, -2200038, -6676348]"
84,ขาดทุน) กำไรจากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่า ยุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,450300,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,"The query mentions keywords like  'หนี้สินทางการเงิน', 'มูลค่ายุติธรรม', 'กำไรหรือขาดทุน', and 'ความเสี่ยงด้านเครดิต' which all appear in the chosen item in taxonomy. We also use the fs_category provided in the input metadata to locate the correct item in taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) (ต่อ),รายการที่ไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ใน    กำไรหรือขาดทุนในภายหลัง,"[-3655820, 69280485, -3655820, 69280485]"
85,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The input query 'รายได้ดอกเบี้ย' is a general term for interest income. Although there is no specific fs_category provided, the most relevant item in the taxonomy based on the input query and financial_statement_type is 'รายได้ดอกเบี้ย' with SET Code '410108'.",งบกำไรขาดทุนเบ็ดเสร็จ,,"[9373734648, 7839490588, 8186076730, 6632268918]"
86,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name is ค่าใช้จ่ายดอกเบี้ย and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ,  fs_category is . Thus, the matched item in taxonomy is ค่าใช้จ่ายดอกเบี้ย with set code 429900",งบกำไรขาดทุนเบ็ดเสร็จ,,"[-4634316860, -2960394567, -4633994348, -2959967328]"
87,รายได้ดอกเบี้ยสุทธิ,400599,รายได้ดอกเบี้ยสุทธิ,Input query รายได้ดอกเบี้ยสุทธิ exists in the Taxonomy list with the same fs_category .  and financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ,งบกำไรขาดทุนเบ็ดเสร็จ,,"[4739417788, 4879096021, 3552082382, 3672301590]"
88,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,"The INPUT 'รายได้ค่าธรรมเนียมและบริการ' is mapped to the Taxonomy list based on the closest meaning. Since the INPUT METADATA financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, it corresponds to financial_statement_type: PL. And the value of property fs_category in the correct Taxonomy list item is related to . Finally, the set_code '410113' and item_in_taxonomy 'รายได้ค่าธรรมเนียมและบริการ' are derived from the matched item in the Taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ,,"[990166885, 965796552, 748219100, 626736832]"
89,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,Taxonomy list item with item_in_taxonomy ค่าใช้จ่ายค่าธรรมเนียมและบริการ  matched with query ค่าใช้จ่ายค่าธรรมเนียมและบริการ. ,งบกำไรขาดทุนเบ็ดเสร็จ,,"[-352967541, -300283864, -216262139, -172171199]"
90,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,รายได้ค่าธรรมเนียมและบริการสุทธิ,"Found an exact match for the input query รายได้ค่าธรรมเนียมและบริการสุทธิ in the Taxonomy list, with matching criteria: financial_statement_type, fs_category. ",งบกำไรขาดทุนเบ็ดเสร็จ,,"[637199344, 665512688, 531956961, 454565633]"
91,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,"The input query explicitly mentions  'กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน' which most closely resembles the meaning of taxonomy 'กำไรหรือขาดทุน สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ บางครั้งใช้ชื่อว่า ผ่านกำไรหรือขาดทุน หรือ กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน หรือ มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน หรือ กำไร(ขาดทุน)สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน' from the provided taxonomy list. Thus, the SET code '431390' and item in taxonomy 'กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ' are the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ,,"[662439286, 409366674, 662439286, 409366674]"
92,กำไรสุทธิจากเงินลงทุน,431400,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The input name 'กำไรสุทธิจากเงินลงทุน' is very similar to the item 'กำไร (ขาดทุน) สุทธิจากเงินลงทุน' in the taxonomy list, and the financial statement type is both 'งบกำไรขาดทุนเบ็ดเสร็จ'.",งบกำไรขาดทุนเบ็ดเสร็จ,,"[298307742, 271898646, 298307742, 271898646]"
93,กำไรสุทธิจากการขายสินเชื่อด้อยคุณภาพ,410200,รายได้จากการดําเนินงานอื่น ๆ,"The input item name 'กำไรสุทธิจากการขายสินเชื่อด้อยคุณภาพ' has a close resemblance to the meaning_of_taxonomy field 'บางครั้งใช้ชื่อว่า หนี้สูญรับคืน หรือ รายได้จากการดำเนินงานอื่นๆ หรือ รายได้ค่าบริการด้านงานสนับสนุน หรือ กำไรจากการขายผ่อนชำระ หรือ กำไรสุทธิจากการขายสินเชื่อด้อยคุณภาพ' in the provided taxonomy list. Therefore, 'รายได้จากการดําเนินงานอื่น ๆ' is suggested as the item_in_taxonomy, and the corresponding set_code is '410200'.",งบกำไรขาดทุนเบ็ดเสร็จ,,"[90072313, 332771017, 0, 0]"
