,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
51,"หุ้นสามัญ 250,000,000 หุ้น มูลค่าหุ้นละ 1 บาท ชำระครบแล้ว",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The query mentions ""หุ้นสามัญ"" and ""ชำระครบแล้ว"", which directly translates to ordinary shares that have been fully paid up. This aligns with the definition of ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" (Issued And Paid-Up Share Capital Paid-Up Ordinary Shares) in the taxonomy list.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[250000, 250000, 250000, 250000]"
52,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ส่วนเกินมูลค่าหุ้นสามัญ"" which directly corresponds to the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ"" in the taxonomy. Although the fs_category does not match exactly, it's related to หนี้สินและส่วนของผู้ถือหุ้น.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[478000, 478000, 478000, 478000]"
53,ส่วนเกินทุนจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,319920,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น ส่วนของทุนที่เกิดจากรายการจ่ายโดยใช้หุ้นเป็นเกณฑ์,"The query mentions ""ส่วนเกินทุนจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์"" and the input metadata specifies the financial statement type as ""งบฐานะการเงิน"" and fs_category as ""หนี้สินและส่วนของผู้ถือหุ้น"". An item in the taxonomy list contains a similar phrase in its ""meaning_of_taxonomy"" field, indicating its relevance. Therefore, the selected SET code and item in taxonomy are based on this matching item.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[14314, 13650, 12788, 12110]"
54,ส่วนต่ำกว่าทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,319921,ส่วนเกิน (ต่ำกว่า) ทุน ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,"The input query explicitly mentions ""การเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย"" which most closely aligns with the definition of  ""ส่วนเกิน (ต่ำกว่า) ทุน ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย"" in the provided taxonomy list. ",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[-16, -16, 0, 0]"
55,ทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query mentions ทุนสำรองตามกฎหมาย, and the input metadata specifies financial_statement_type as งบฐานะการเงิน and fs_category as หนี้สินและส่วนของผู้ถือหุ้น. From the Taxonomy list, the item 'กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย' with set_code '310611' aligns with the input query and metadata.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[25000, 25000, 25000, 25000]"
56,ทุนสำรองเพื่อการขยายกิจการ,310619,กำไรสะสม - จัดสรรแล้ว สำรองอื่น ๆ,"The closest match from the provided taxonomy list is 'กำไรสะสม - จัดสรรแล้ว สำรองอื่น ๆ' (Retained Earnings - Appropriated Other Reserves) as it refers to reserves set aside for purposes other than those explicitly mentioned, such as reserves for business expansion.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[4850000, 4850000, 4850000, 4850000]"
57,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The query 'ยังไม่ได้จัดสรร' is found in the item_in_taxonomy 'กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' and 'meaning_of_taxonomy' from the Taxonomy list.  The financial_statement_type is 'BS_OE' which is related to the input metadata 'งบฐานะการเงิน'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[19810050, 19285784, 19654527, 19063909]"
58,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ,319950,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"The query mentions ""ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ"" which is similar to the meaning of taxonomy in the context. Thus, the selected SET code and item in taxonomy are matched.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[-59700, -105245, 0, 0]"
59,ผลขาดทุนสะสมจากการป้องกันความเสี่ยงกระแสเงินสด,319917,ส่วนเกิน (ต่ำกว่า) ทุนจากการทำสัญญาป้องกันความเสี่ยงจากกระแสเงินสด,"The query 'ผลขาดทุนสะสมจากการป้องกันความเสี่ยงกระแสเงินสด' is related to cash flow hedges, and the input metadata specifies the fs_category as 'หนี้สินและส่วนของผู้ถือหุ้น'. In the taxonomy list, the item 'ส่วนเกิน (ต่ำกว่า) ทุนจากการทำสัญญาป้องกันความเสี่ยงจากกระแสเงินสด' with set code '319917' aligns with the input query and metadata. Therefore, the selected SET code is '319917', and the item in taxonomy is 'ส่วนเกิน (ต่ำกว่า) ทุนจากการทำสัญญาป้องกันความเสี่ยงจากกระแสเงินสด'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[-166484, -324812, -166484, -324812]"
60,รวมส่วนของผู้ถือหุ้นบริษัทใหญ่,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,The query 'รวมส่วนของผู้ถือหุ้นบริษัทใหญ่' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' field in the Taxonomy list is 'ส่วนของผู้ถือหุ้น' which is related to the input metadata 'หนี้สินและส่วนของผู้ถือหุ้น'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[25201164, 24472361, 25103831, 24354207]"
61,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"Found an exact match for the input query ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the taxonomy list. Also, the  fs_category field in the taxonomy list item is  ""ส่วนของผู้ถือหุ้น"", which is related to the input metadata fs_category ""หนี้สินและส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[646689, 589438, 0, 0]"
62,รวมส่วนของผู้ถือหุ้น,309998,รวมส่วนของผู้ถือหุ้น,"Found an exact match for the query 'รวมส่วนของผู้ถือหุ้น' in the taxonomy list with financial_statement_type as 'งบฐานะการเงิน' and fs_category as 'ส่วนของผู้ถือหุ้น', which is related to the input metadata's fs_category 'หนี้สินและส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[25847853, 25061799, 25103831, 24354207]"
63,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The query directly matches the item ""รวมหนี้สินและส่วนของผู้ถือหุ้น"" in the taxonomy list. We also confirmed the fs_category ""ส่วนของผู้ถือหุ้น"" is related to input metadata fs_category ""หนี้สินและส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[94527886, 92498530, 88319329, 87228139]"
64,หนี้สินหมุนเวียน,219900,หนี้สินหมุนเวียนอื่น,"The input query \""หนี้สินหมุนเวียน\"" matches the fs_category \""หนี้สินหมุนเวียน\"" from the Taxonomy list. Thus, the correct SET Code is 219900 and the item in Taxonomy is \""หนี้สินหมุนเวียนอื่น\"".",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น  ,"[33006661, 25032044, 29314629, 22174885]"
65,หนี้สินไม่หมุนเวียน,229900,หนี้สินไม่หมุนเวียนอื่น,"The input's fs_category is หนี้สินและส่วนของผู้ถือหุ้น.  Thus, using item_in_taxonomy, the most relevant item from the Taxonomy list is หนี้สินไม่หมุนเวียนอื่น with set code 229900. ",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น  ,"[35673372, 42404687, 33900869, 40699047]"
66,รายได้จากบัตรเครดิต,410108,รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย,The input query's fs_category is รายได้ which means revenue. The closest item in taxonomy with the same fs_category is รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย,งบกำไรขาดทุน,รายได้,"[1989382, 1960210, 1948392, 1919885]"
67,รายได้จากการให้กู้ยืม,410108,รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย,"The input query 'รายได้จากการให้กู้ยืม' implies interest income from lending. Although there's no perfect match, 'รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย' is the closest match as it represents interest income from operations, including lending.",งบกำไรขาดทุน,รายได้,"[2411010, 2589296, 2412893, 2558585]"
68,รายได้จากการให้เช่าซื้อ,410110,รายได้ดอกเบี้ย จากลูกหนี้ตามสัญญาเช่า,"The input query refers to income from hire purchase. The input metadata specifies the financial statement type as 'งบกำไรขาดทุน' and fs_category as 'รายได้'. In the provided taxonomy list, the item 'รายได้ดอกเบี้ย จากลูกหนี้ตามสัญญาเช่า' with set code '410110' aligns with the input query and metadata, as it represents income derived from hire purchase contracts.",งบกำไรขาดทุน,รายได้,"[249415, 253784, 65620, 59620]"
69,หนี้สูญรับคืน,410109,รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ,"The input mentions หนี้สูญรับคืน, which translates to bad debt recovered, and it's classified under รายได้ (revenue) in the financial statements. Therefore, the most relevant item from the taxonomy is รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ (Interest Income From Loan Receivables).",งบกำไรขาดทุน,รายได้,"[468313, 406049, 448890, 406049]"
70,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,439740,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,"The query mentions the term  'กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว' which is related to the disposal of non-financial assets. Although the fs_category does not match, the item 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน' explicitly includes this term in its description.",งบกำไรขาดทุน,รายได้,"[0, 299593, 0, 299593]"
71,รายได้จากการให้บริการติดตามหนี้,410103,รายได้จากการดำเนินธุรกิจ รายได้จากการให้บริการ,"The input item name indicates service income, and the input metadata specifies 'fs_category' as 'รายได้'. Thus, the most relevant taxonomy item is 'รายได้จากการดำเนินธุรกิจ รายได้จากการให้บริการ' with SET Code '410103'.",งบกำไรขาดทุน,รายได้,"[54997, 55339, 0, 0]"
72,รายได้จากธุรกิจนายหน้าประกันภัย,410119,รายได้ค่านายหน้า ค่านายหน้าอื่น ๆ,The meaning_of_taxonomy indicates this is similar to รายได้จากธุรกิจนายหน้าประกันภัย and the fs_category matched the input metadata.,งบกำไรขาดทุน,รายได้,"[157207, 175660, 157207, 175660]"
73,รายได้จากเงินปันผล,410202,รายได้จากการดำเนินธุรกิจ รายได้เงินปันผล,"The query ""รายได้จากเงินปันผล"" directly translates to ""Dividend Income.""  After reviewing the provided Taxonomy list, the most accurate match is  ""รายได้จากการดำเนินธุรกิจ รายได้เงินปันผล"" (Revenue From Operations Dividend Income) with SET Code 410202. This selection aligns with the input metadata where financial_statement_type is งบกำไรขาดทุน (Profit and Loss Statement) and fs_category is รายได้ (Revenue).",งบกำไรขาดทุน,รายได้,"[0, 0, 133200, 44400]"
74,อื่น ๆ,410199,รายได้จากการดำเนินธุรกิจ - อื่น ๆ,"The closest match from the provided taxonomy list is based on the fs_category: รายได้ and the input query: อื่น ๆ.  Therefore, the selected item is รายได้จากการดำเนินธุรกิจ - อื่น ๆ with SET Code 410199.",งบกำไรขาดทุน,รายได้,"[74686, 79575, 32717, 20328]"
75,รวมรายได้อื่น,431200,รายได้ (ค่าใช้จ่าย) อื่น จากบริษัทย่อย บริษัทร่วม และการร่วมค้า,The most relevant item considering the provided query 'รวมรายได้อื่น' and the input metadata 'financial_statement_type' is 'งบกำไรขาดทุน' and 'fs_category' is 'รายได้' is 'รายได้ (ค่าใช้จ่าย) อื่น จากบริษัทย่อย บริษัทร่วม และการร่วมค้า' with SET Code '431200'.,งบกำไรขาดทุน,รายได้,"[755203, 1016216, 772014, 946030]"
76,รวมรายได้,419999,รวมรายได้,"The input query's fs_category is รายได้,  and we found a matching fs_category รายได้ in the Taxonomy list. Thus, the correct SET Code is 419999 and Item in Taxonomy is รวมรายได้.",งบกำไรขาดทุน,รายได้,"[5405010, 5819506, 5198919, 5484120]"
77,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422100,ค่าใช้จ่ายในการขายและบริหาร,The closest match from the provided taxonomy list is ค่าใช้จ่ายในการขายและบริหาร based on the input query ค่าใช้จ่ายในการดำเนินงานและการบริหาร and considering the fs_category is ค่าใช้จ่าย.,งบกำไรขาดทุน,ค่าใช้จ่าย,"[2063271, 1994665, 1879504, 1798868]"
78,ค่าตอบแทนกรรมการและผู้บริหาร,422600,ค่าตอบแทนกรรมการและผู้บริหาร,"The query 'ค่าตอบแทนกรรมการและผู้บริหาร' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list, and the 'fs_category' field in the Taxonomy list matched the 'fs_category' from the INPUT METADATA.",งบกำไรขาดทุน,ค่าใช้จ่าย,"[50575, 44453, 36621, 32021]"
79,กำไรจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์ และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,439740,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,"The input mentions ""profit from sales and disposal"" which corresponds to other gains in the taxonomy.  The input also mentions  ""leasehold improvements, equipment and other intangible assets"" which closely match to Non-Financial Assets. Therefore, the closest match in the taxonomy is  ""กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน"" with SET Code 439740.",งบกำไรขาดทุน,ค่าใช้จ่าย,"[-11, -6, -49, -20]"
80,รวมค่าใช้จ่าย,429999,รวมต้นทุนและค่าใช้จ่าย,"The input query 'รวมค่าใช้จ่าย' closely translates to 'Total Expenses' which aligns with the item 'รวมต้นทุนและค่าใช้จ่าย' meaning 'Total Cost And Expenses' in the taxonomy list. Considering the provided financial_statement_type is งบกำไรขาดทุน, this match is appropriate.",งบกำไรขาดทุน,ค่าใช้จ่าย,"[2113835, 2039112, 1916076, 1830869]"
81,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,"The query ""ต้นทุนทางการเงิน"" matches directly with item_in_taxonomy ""ต้นทุนทางการเงิน"" in the taxonomy list.  The fs_category of this item is ""กำไรขาดทุน"", which is not related to the input metadata fs_category ""กำไรก่อนภาษีเงินได้"". Although, we will use the item_in_taxonomy instead of fs_category in this case.",งบกำไรขาดทุน,กำไรก่อนภาษีเงินได้,"[511195, 475596, 539555, 490527]"
82,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,(,"The closest match from the provided taxonomy list is '(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' which relates to Expected Credit Losses, but the input is missing the word กลับรายการ (reversal) in the phrase.  Therefore, it is highly likely that the input line item name needs to be revised.  However, based on the instruction, we will use item_in_taxonomy instead of fs_category because no item's fs_category in the provided taxonomy list is related to กำไรก่อนภาษีเงินได้.  ",งบกำไรขาดทุน,กำไรก่อนภาษีเงินได้,"[1899330, 1883783, 1835976, 1833157]"
83,กำไรก่อนภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,"The input FS category is กำไรก่อนภาษีเงินได้ and matched to taxonomy list with the same fs_category. Then, the set_code and item_in_taxonomy are extracted from the matched item.",งบกำไรขาดทุน,กำไรก่อนภาษีเงินได้,"[880650, 1421015, 907312, 1329567]"
84,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,The query 'ค่าใช้จ่ายภาษีเงินได้' matches the meaning of taxonomy 'บางครั้งใช้ขื่อว่า ค่าใช้จ่ายภาษีเงินได้ หมายถึง ภาษีเงินได้นิติบุคคล ตามที่อยู่ในขอบเขตของมาตรฐานการบัญชี ฉบับที่ 12 เรื่อง ภาษีเงินได้' in the provided taxonomy list. And the value of fs_category is กำไรขาดทุน which is related to กำไรสำหรับงวด.,งบกำไรขาดทุน,กำไรสำหรับงวด,"[170734, 285766, 155197, 257031]"
85,กำไรสำหรับงวด,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,"The input name  ""กำไรสำหรับงวด""  can be mapped to multiple taxonomies.  However, considering the fs_category from the input metadata, the most relevant item in the taxonomy is  ""กำไร (ขาดทุน) สุทธิ สำหรับงวด"" with SET Code 409996.",งบกำไรขาดทุน,กำไรสำหรับงวด,"[709916, 1135249, 752115, 1072536]"
86,ส่วนที่เป็นของบริษัทใหญ่,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The input query ""ส่วนที่เป็นของบริษัทใหญ่"" is appeared in 'meaning_of_taxonomy' of the first item in the Taxonomy list. Thus, the correct SET Code is 460100 and Item in Taxonomy is การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่",งบกำไรขาดทุน,การแบ่งปันกำไร,"[706026, 1103786, 752115, 1072536]"
87,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The query mentions ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" which is related to the concept of non-controlling interests. Also, financial_statement_type is งบกำไรขาดทุน,  fs_category is การแบ่งปันกำไร. Thus, the closest match from the taxonomy list is ""การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" with SET Code 460200.",งบกำไรขาดทุน,การแบ่งปันกำไร,"[3890, 31463, 0, 0]"
88,บาท,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The input 'บาท' is too generic.  However, we can utilize the provided metadata 'fs_category' is 'กำไรต่อหุ้นขั้นพื้นฐาน' to identify the appropriate SET Code and Item in Taxonomy. Therefore, the most relevant match for this query, considering the input and metadata, is SET Code '480100' and Item in Taxonomy 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)'",งบกำไรขาดทุน,กำไรต่อหุ้นขั้นพื้นฐาน,"[2.824104, 4.415144, 3.00846, 4.290144]"
89,หุ้น,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The input is หุ้น and the input metadata fs_category is กำไรต่อหุ้นขั้นพื้นฐาน. From the Taxonomy list, the item_in_taxonomy กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น) with fs_category กำไรต่อหุ้น matched with the input metadata.",งบกำไรขาดทุน,กำไรต่อหุ้นขั้นพื้นฐาน,"[250000000, 250000000, 250000000, 250000000]"
90,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ - ส่วนที่เป็นของบริษัทใหญ่,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"The most relevant item from the provided taxonomy list is 'ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน' with SET Code '440500' because the input query explicitly mentions 'ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน' which directly corresponds to the item in the taxonomy list. Although there is no exact match for fs_category, we can use item_in_taxonomy instead.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"[14603, 51123, 0, 0]"
91,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ - ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"The query mentions ""ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน"" which is similar to the item ""ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน"" in the Taxonomy list. Although the Input mentions ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"", it is related to the translation of foreign financial statements. Thus, the closest match is ""ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน"".",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"[17419, 46855, 0, 0]"
92,ผลขาดทุนจากการป้องกันความเสี่ยงกระแสเงินสด,440200,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,"The input mentions the term ""ผลขาดทุนจากการป้องกันความเสี่ยงกระแสเงินสด"" which closely translates to losses from cash flow hedge. Although the input fs_category is กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี, there is no item in the taxonomy list related to this input with the same fs_category. Therefore, we use item_in_taxonomy instead. From the provided taxonomy list, the closest match to the input query is ""กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด"" with SET Code 440200, as it refers to gains or losses from fair value measurement of instruments used for cash flow hedges.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"[-15034, -299070, -15034, -299070]"
93,กำไร (ขาดทุน) เบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The query mentions 'กำไร (ขาดทุน) เบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษี' and the input metadata specifies financial_statement_type as 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น' and fs_category as 'กำไร (ขาดทุน) เบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษี'.  This closely matches the item 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี' in the taxonomy list, where the fs_category is 'กำไรขาดทุนเบ็ดเสร็จอื่น'. Therefore, the selected SET Code is '409998' and Item in Taxonomy is 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) เบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษี,"[16988, -201092, -15034, -299070]"
94,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The input name 'กำไรเบ็ดเสร็จรวมสำหรับงวด' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list. Thus, the SET Code '409999' and 'item_in_taxonomy' 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' are selected.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรเบ็ดเสร็จรวมสำหรับงวด,"[726904, 934157, 737081, 773466]"
95,ส่วนที่เป็นของบริษัทใหญ่,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนที่เป็นของบริษัทใหญ่"" (attributable to the parent company) and the input metadata specifies 'fs_category' as 'การแบ่งปันกำไรเบ็ดเสร็จรวม' (Total comprehensive income distribution). Therefore, the most relevant item in the taxonomy is ""การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่"" (Total Comprehensive Income (Expense) Attributable To : Owners Of The Parent).",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[705595, 855839, 737081, 773466]"
96,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input mentions 'ส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the financial statement type is 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น' which implies total comprehensive income. Thus, the closest match from the taxonomy list is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code '470200'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[21309, 78318, 0, 0]"
97,รายได้ รายได้จากบัตรเครดิต,410113,รายได้จากการดำเนินธุรกิจ รายได้ค่าธรรมเนียมและบริการ,รายได้ รายได้จากบัตรเครดิต maps to รายได้ค่าธรรมเนียมและบริการ  in the taxonomy because รายได้ รายได้จากบัตรเครดิต represents fees from credit card.,งบกำไรขาดทุน,,"[1898476, 1951107, 1852424, 1910111]"
98,รายได้ รายได้จากการให้กู้ยืม,410109,รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ,"The input mentions ""รายได้จากการให้กู้ยืม"" which closely translates to income from lending. This aligns with the item ""รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ"" (Interest Income From Loan Receivables) in the taxonomy, making it the most suitable match.",งบกำไรขาดทุน,,"[2475366, 2534315, 2409476, 2512317]"
99,รายได้ รายได้จากการให้เช่าซื้อ,410110,รายได้ดอกเบี้ย จากลูกหนี้ตามสัญญาเช่า,The query mentions 'รายได้จากการให้เช่าซื้อ' which closely translates to 'Revenue from Hire Purchase'. The taxonomy list contains an item 'รายได้ดอกเบี้ย จากลูกหนี้ตามสัญญาเช่า' meaning 'Interest Income From Lease Receivables' which aligns with the concept of hire purchase or lease financing. ,งบกำไรขาดทุน,,"[282662, 240132, 80822, 60825]"
100,รายได้ รายได้อื่น หนี้สูญรับคืน,439790,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) อื่น - อื่น ๆ,"The input mentions ""รายได้อื่น"" and ""หนี้สูญรับคืน"" which implies an item related to recovered bad debts, which falls under other gains within the ""กำไร (ขาดทุน) อื่น"" category. Therefore, the most relevant item is ""กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) อื่น - อื่น ๆ"" (Other Gains (Losses) Other Gains (Losses) - Others).",งบกำไรขาดทุน,,"[525427, 441149, 508568, 426040]"
101,รายได้ รายได้อื่น รายได้จากการให้บริการติดตามหนี้,410200,รายได้อื่น,The input contains word รายได้อื่น which directly match รายได้อื่น in the taxonomy.,งบกำไรขาดทุน,,"[51451, 54720, 0, 0]"
