,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
52,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The query is a perfect match with the 'item_in_taxonomy' field in the Taxonomy list, and the fs_category field also matches the criteria.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[31183, 66527, 31183, 66527]"
53,ค่าใช้จ่ายในการดำเนินงาน,422100,ค่าใช้จ่ายในการดำเนินงาน,"The query matches the item 'ค่าใช้จ่ายในการดำเนินงาน' in the taxonomy list. Also, the fs_category is 'กำไรขาดทุน' which is related to 'ค่าใช้จ่าย'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[19076, 24049, 19076, 24049]"
54,กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700, (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The query 'กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' best matches the item '(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' in the provided taxonomy list. Although the fs_category does not match the input metadata, it's the closest match based on the query. ",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[-244, -18, -244, -18]"
55,ขาดทุนจากการด้อยค่าเงินลงทุนในบริษัทร่วม,431600,ผลกำไร (ขาดทุน) จากการลงทุน,"The input name implies an impairment loss on investment in associate, which falls under Gains (Losses) From Investing Activities in the taxonomy.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[0, 0, 8522, 0]"
56,ค่าใช้จ่ายอื่น - ค่าใช้จ่ายเกี่ยวกับการให้เช่าและบริการ,429800,ค่าใช้จ่ายอื่น,"The INPUT's fs_category is ค่าใช้จ่าย and  most relevant meaning in the Taxonomy list is ค่าใช้จ่ายอื่นที่ไม่เกี่ยวข้องโดยตรงกับการรับประกันภัยและการลงทุน นอกเหนือจากเลขอ้างอิงที่ 126 ถึง 135 โดยให้รวมถึงขาดทุนอื่น เช่น ผลเสียหายจากการทุจริตของพนักงาน และผลขาดทุนจากการขายที่ดิน อาคาร อุปกรณ์ และทรัพย์สินอื่นที่มิได้ถือเป็นสินทรัพย์ลงทุน ในกรณีที่มีกำไรจากการขายทรัพย์สินดังกล่าว ให้นำมาหักล้างจากรายการนี้เพื่อแสดงยอดสุทธิกรณีที่ยอดสุทธิของแต่ละประเภทเป็นผลกำไรให้นำไปแสดงเป็น รายได้อื่น (เลขอ้างอิงที่ 124)
",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[9448, 8964, 9448, 8964]"
57,กำไรก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,The input 'กำไรก่อนภาษีเงินได้' is a perfect match to multiple items in the taxonomy list with the same 'item_in_taxonomy'.  Selecting the first match.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรก่อนภาษีเงินได้,"[95278, 51077, 86701, 51192]"
58,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,"The INPUT means Income Tax Expense. 
The value in fs_category field in INPUT METADATA is ค่าใช้จ่ายภาษีเงินได้.
The closest item_in_taxonomy is ภาษีเงินได้ in the Taxonomy list. 
Therefore, the SET Code is 439800 and Item in Taxonomy is ภาษีเงินได้.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่ายภาษีเงินได้,"[17282, 8842, 17282, 8842]"
59,กำไรสุทธิ,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,The input item name is กำไรสุทธิ and the financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567. The closest match from the Taxonomy list is กำไร (ขาดทุน) สุทธิ สำหรับงวด with set code 409996,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรสุทธิ,"[77996, 42235, 69419, 42350]"
60,ขาดทุนจากการวัดมูลค่าเงินลงทุนที่ วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"From the INPUT METADATA, financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,  fs_category is กำไรขาดทุนเบ็ดเสร็จอื่น. Thus, the selected Taxonomy item should be related to กำไรขาดทุนเบ็ดเสร็จอื่น and closely match the query. The best match from the Taxonomy list is กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น with SET Code 441000",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[-14019, -14128, -14019, -14128]"
61,ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทร่วม,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The input item name indicates an item related to other comprehensive income. Although there is no exact match for the input name in the provided taxonomy list, the closest item is 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี' which represents the total other comprehensive income. Therefore, this item is selected.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[-2344, 155, 0, 0]"
62,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรเบ็ดเสร็จอื่น สำหรับรายการที่จัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The input explicitly mentions  'ภาษีเงินได้' and 'จัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' which most closely aligns with the definition of 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy list.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[3273, 2795, 2804, 2826]"
63,ขาดทุนเบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษีเงินได้,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The query mentions 'ขาดทุนเบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษีเงินได้' and the input metadata specifies 'fs_category' as 'ขาดทุนเบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษีเงินได้'. The closest matching 'fs_category' in the taxonomy list is 'กำไรขาดทุนเบ็ดเสร็จอื่น'. Therefore, the selected SET code is '409998' and the item is 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ขาดทุนเบ็ดเสร็จอื่นสำหรับงวด - สุทธิจากภาษีเงินได้,"[-13090, -11178, -11215, -11302]"
64,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query ""กำไรเบ็ดเสร็จรวมสำหรับงวด"" matches item_in_taxonomy ""กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด"" in the taxonomy list. The financial statement type is extracted from the input metadata.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรเบ็ดเสร็จรวมสำหรับงวด,"[64906, 31057, 58204, 31048]"
65,บาท,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The input query 'บาท' is a general term. However, the provided fs_category 'กำไรต่อหุ้นขั้นพื้นฐาน 22.' suggests that it's related to Basic Earnings Per Share. Therefore, the most relevant item in the taxonomy is 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' with SET Code '480100'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรต่อหุ้นขั้นพื้นฐาน 22,"[1.89, 1.02, 1.68, 1.03]"
66,รวมรายได้,410200,รายได้อื่น,"The input's fs_category is รายได้. The closest match in the provided taxonomy list is รายได้อื่น with the set code 410200. Although it's not a perfect match, it's reasonable to categorize this as other income.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[261029, 270829, 260974, 270944]"
67,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"The query ""รวมค่าใช้จ่าย"" is an exact match to the item ""รวมค่าใช้จ่าย"" in the provided taxonomy list.  This item belongs to the fs_category ""กำไรขาดทุน"", which is related to ""ค่าใช้จ่าย"". Therefore, this item is a suitable match.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[165751, 219752, 174273, 219752]"
68,เบี้ยประกันภัยรับ,410126,เบี้ยประกันภัยรับ,"The query 'เบี้ยประกันภัยรับ' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. Also, the fs_category of both Input and the selected item in Taxonomy List is 'รายได้'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[646264, 681653, 646264, 681653]"
69,หัก   เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,"The query matches the item_in_taxonomy ""หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ"" in the taxonomy list. Although the fs_category does not match  รายได้, we will use item_in_taxonomy instead.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[-193794, -179769, -193794, -179769]"
70,เบี้ยประกันภัยรับสุทธิ,400299,เบี้ยประกันภัยรับสุทธิ,"The query 'เบี้ยประกันภัยรับสุทธิ' is an exact match to the 'item_in_taxonomy' field in the taxonomy list.  The 'fs_category' field in the matching taxonomy item is 'กำไรขาดทุน', but the instruction indicated to prioritize 'item_in_taxonomy' over 'fs_category' if 'fs_category' is not related to 'รายได้'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[452470, 501884, 452470, 501884]"
71,บวก (หัก)   สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้ ลดลง (เพิ่มขึ้น) จากงวดก่อน,420300,หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน,"The query mentions 'สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้' and 'ลดลง (เพิ่มขึ้น) จากงวดก่อน' which closely match the item 'หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน' in the taxonomy. This item also falls under the 'กำไรขาดทุน' fs_category, which is related to 'รายได้'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[17771, -34283, 17771, -34283]"
72,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,400399,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,"The query perfectly matches the item 'เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ' in the taxonomy list.  This item's fs_category is 'กำไรขาดทุน', but the instruction indicated to use item_in_taxonomy instead of fs_category if fs_category is not 'รายได้'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[470241, 467601, 470241, 467601]"
73,รายได้ค่าจ้างและค่าบำเหน็จ,410127,รายได้ค่าจ้างและค่าบำเหน็จ,The INPUT.fs_category is รายได้ and matched Taxonomy.fs_category รายได้.  And the input query รายได้ค่าจ้างและค่าบำเหน็จ  is also matched to item_in_taxonomy รายได้ค่าจ้างและค่าบำเหน็จ in the Taxonomy list. ,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[15491, 18941, 15491, 18941]"
74,รายได้จากการลงทุนสุทธิ,410128,รายได้จากการลงทุนสุทธิ,"The query 'รายได้จากการลงทุนสุทธิ' is an exact match with 'รายได้จากการลงทุนสุทธิ' in the provided taxonomy list. Also, the fs_category of the matched item is 'กำไรขาดทุน' which is related to the input metadata fs_category 'รายได้'. Thus, the set_code '410128' and item_in_taxonomy 'รายได้จากการลงทุนสุทธิ' are the best match for the given query.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[9097, 16883, 9097, 16883]"
75,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query mentions ""ส่วนแบ่งขาดทุน"" and ""เงินลงทุนในบริษัทร่วม"" which closely matches the item ""ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย"" in the taxonomy. This item also falls under the fs_category ""กำไรขาดทุน"" which is related to the input metadata ""รายได้"".",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[-853, -1866, 0, 0]"
76,รายได้อื่น,410200,รายได้อื่น,"The input item name is รายได้อื่น and the input metadata financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567. fs_category is รายได้. Thus, the selected item in taxonomy should have fs_category related to รายได้ and the closest matching item_in_taxonomy is รายได้อื่น with set_code 410200.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[238, 72, 238, 72]"
77,รายได้ค่าเช่าและค่าบริการ,410128,รายได้จากการลงทุนสุทธิ,"The input mentions rental income. After reviewing the provided taxonomy list, the closest match is 'รายได้จากการลงทุนสุทธิ' (Net Investment Income) with SET Code '410128'. This item's description includes rental income as part of its definition.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[35862, 34952, 35862, 34952]"
78,ค่าสินไหมทดแทน,420900,ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน,"The most relevant item from the provided taxonomy list is ""ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน"" (Gross Claims) as it closely aligns with the input term ""ค่าสินไหมทดแทน"" (Compensation). Although the fs_category does not directly relate to ""ค่าใช้จ่าย"", we prioritize the item_in_taxonomy due to its strong semantic similarity to the input query.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[193551, 117542, 193551, 117542]"
79,บวก (หัก)  ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,"The INPUT is related to insurance claim. Although the fs_category is not match. But the meaning in the taxonomy is matched to the INPUT. Thus, the selected SET Code and Item in Taxonomy are 421000 and หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[-6956, 29405, -6956, 29405]"
80,ค่าจ้างและค่าบำเหน็จ,422100,ค่าใช้จ่ายในการดำเนินงาน,"The most relevant item from the provided taxonomy list is 'ค่าใช้จ่ายในการดำเนินงาน' (Operating Expenses) with SET Code '422100'. Although the query mentions 'ค่าจ้างและค่าบำเหน็จ' (Salaries and Wages), the taxonomy definition clarifies that it refers to expenses related to insurance agents and brokers.  Therefore, 'ค่าใช้จ่ายในการดำเนินงาน' is a more appropriate category as it encompasses general operating expenses, including salaries and wages, that are not directly related to insurance underwriting or claims.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[74661, 85680, 74661, 85680]"
81,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The input item name ค่าใช้จ่ายในการรับประกันภัยอื่น exists in the Taxonomy list with the same name. The fs_category of both input and matched item are both related to ค่าใช้จ่าย. Thus, the correct SET Code is 421200 and Item in Taxonomy is ค่าใช้จ่ายในการรับประกันภัยอื่น",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[94877, 122909, 94877, 122909]"
82,ค่าใช้จ่ายในการดำเนินงาน,422100,ค่าใช้จ่ายในการดำเนินงาน,"The query 'ค่าใช้จ่ายในการดำเนินงาน' is an exact match to the 'item_in_taxonomy' field in the taxonomy list.  The fs_category field 'กำไรขาดทุน' is also a match to the broader category of the input. Therefore, the correct SET Code is 422100.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[44069, 47046, 44069, 47046]"
83,กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,null,null,"The fs_category is ค่าใช้จ่าย, but there is no item in Taxonomy with fs_category related to ค่าใช้จ่าย. And there is no item in Taxonomy matched to กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[-419, -15, -419, -15]"
84,ค่าใช้จ่ายอื่น - ค่าใช้จ่ายเกี่ยวกับการให้เช่าและบริการ,429800,ค่าใช้จ่ายอื่น,The input name mentions  'ค่าใช้จ่ายอื่น' which directly corresponds to the 'ค่าใช้จ่ายอื่น' (Other Expenses) item in the taxonomy. This item also falls under the broader category 'ค่าใช้จ่าย' as specified in the input metadata.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[18742, 18086, 18742, 18086]"
85,กำไรก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,The query 'กำไรก่อนภาษีเงินได้' is related to fs_category 'กำไรก่อนภาษีเงินได้' from INPUT METADATA. Found item_in_taxonomy 'กำไร (ขาดทุน) ก่อนภาษีเงินได้'  with the set_code '409994' in the taxonomy list. ,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรก่อนภาษีเงินได้,"[111551, 115930, 103882, 117796]"
86,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,The INPUT fs_category is ค่าใช้จ่ายภาษีเงินได้.  The closest match from the Taxonomy list is item_in_taxonomy ภาษีเงินได้ and set_code 439800,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่ายภาษีเงินได้,"[19672, 21093, 19672, 21093]"
87,กำไรสุทธิ,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,The input item name is กำไรสุทธิ and fs_category is กำไรสุทธิ.  The closest matching item from the Taxonomy list is กำไร (ขาดทุน) สุทธิ สำหรับงวด with set code 409996,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรสุทธิ,"[91879, 94837, 84210, 96703]"
88,เบี้ยประกันภัยรับจากการรับประกันโดยตรง,550010,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,The input query 'เบี้ยประกันภัยรับจากการรับประกันโดยตรง' best matched with item 'เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง' in the provided taxonomy list.  The fs_category extracted from the context matched the input metadata fs_category 'กิจกรรมดำเนินงาน'.,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[541238, 488025.0, 541238, 488025.0]"
89,เงินสดรับ (จ่าย) เกี่ยวกับการประกันภัยต่อ,550022,เงินรับ (เงินจ่าย) เกี่ยวกับการประกันภัยต่อ,Found a perfect match in the Taxonomy list where fs_category is กิจกรรมดำเนินงาน and financial_statement_type is CF. ,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[45109, -53001.0, 45109, -53001.0]"
90,ดอกเบี้ยรับ,559500,รับดอกเบี้ย,"The input query ""ดอกเบี้ยรับ"" matches the meaning_of_taxonomy ""บางครั้งใช้ขื่อว่า ดอกเบี้ยรับ เงินสดรับดอกเบี้ย"" and fs_category ""กิจกรรมดำเนินงาน"" in the Taxonomy list. Therefore, the correct SET Code is 559500 and Item in Taxonomy is รับดอกเบี้ย.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[8481, 7257.0, 8481, 7257.0]"
91,เงินปันผลรับ,559700,รับเงินปันผล,"The input 'เงินปันผลรับ' matches the item 'รับเงินปันผล' in the taxonomy list. This item's fs_category is กิจกรรมดำเนินงาน, which is related to the input metadata 'กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน'.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[7416, 5871.0, 7416, 5871.0]"
92,รายได้อื่น,550019,รายได้อื่น,"Found an exact match for the query ""รายได้อื่น"" in the provided taxonomy list.  The taxonomy item's fs_category is กิจกรรมดำเนินงาน, which is related to the input metadata's fs_category กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[238, 65.0, 238, 65.0]"
93,ค่าสินไหมทดแทนจ่ายจากการรับประกันภัยโดยตรง,550024,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,The input query 'ค่าสินไหมทดแทนจ่ายจากการรับประกันภัยโดยตรง'  is related to fs_category 'กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน' and the best match item from the Taxonomy list is 'ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง' with SET Code '550024'.,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[-325836, -193255.0, -325836, -193255.0]"
94,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,"The input query 'ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' field in the input metadata matches the 'fs_category' field in the Taxonomy list. Therefore, the correct SET Code is 550021 and the item in Taxonomy is 'ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง'.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[-70663, -73361.0, -70663, -73361.0]"
95,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,ค่าใช้จ่ายในการรับประกันภัยอื่น,The input item name matches exactly with item_in_taxonomy:'ค่าใช้จ่ายในการรับประกันภัยอื่น' and financial_statement_type is 'CF' and fs_category is 'กิจกรรมดำเนินงาน' as requested,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[-92979, -118457.0, -92979, -118457.0]"
