,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
50,หนี้สินหมุนเวียน,219900,หนี้สินหมุนเวียนอื่น,"The input 'หนี้สินหมุนเวียน' matches the fs_category 'หนี้สินหมุนเวียน' directly in the Taxonomy list. And the input metadata financial_statement_type งบฐานะการเงิน is equal to BS_L in the Taxonomy list. Thus, the SET Code should be 219900 and Item in Taxonomy should be หนี้สินหมุนเวียนอื่น",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[43284851, 40603412, 28055578, 23115062]"
51,หนี้สินไม่หมุนเวียน,229900,หนี้สินไม่หมุนเวียนอื่น,"The input matches the fs_category in the taxonomy list. Thus, the set code and item in taxonomy are extracted from the matched item in the taxonomy list.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[37218125, 39664614, 29489147, 31867185]"
52,ส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The input query ""ส่วนของเจ้าของ"" is a general term and does not match exactly to other specific item in taxonomy but related to fs_category: ""หนี้สินและส่วนของเจ้าของ"". Thus, the most relevant item is ""รวมหนี้สินและส่วนของผู้ถือหุ้น"" with set code 309999.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[33785293, 31196632, 11566656, 11238930]"
53,ทุนเรือนหุ้น,310200,ทุนที่ออกและชำระแล้ว,"The input query 'ทุนเรือนหุ้น' closely translates to 'Issued and Paid-Up Share Capital' which aligns with the item 'ทุนที่ออกและชำระแล้ว' in the provided taxonomy list. Additionally, the input metadata specifies 'fs_category' as 'หนี้สินและส่วนของเจ้าของ' which is related to the 'fs_category' of the selected taxonomy item.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[2183874, 2096535, 2183874, 2096535]"
54,"ทุนจดทะเบียนหุ้นสามัญจำนวน 1,573,409,936 หุ้นมูลค่าที่ตราไว้หุ้นละ 1 บาท(ณ วันที่ 31 ธันวาคม พ.ศ. 2566 :หุ้นสามัญจำนวน 1,430,382,656 หุ้น)",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,The INPUT mentions 'ทุนจดทะเบียนหุ้นสามัญ' and the closest match in the Taxonomy list is 'ทุนจดทะเบียน หุ้นสามัญจดทะเบียน'.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1573410, 1430383, 1573410, 1430383]"
55,"ทุนที่ออกและชำระแล้วหุ้นสามัญจำนวน 1,510,464,313 หุ้น  มูลค่าที่ได้รับชำระแล้วหุ้นละ 1 บาท(ณ วันที่ 31 ธันวาคม พ.ศ. 2566 :หุ้นสามัญจำนวน 1,373,152,393 หุ้น)",310220,หุ้นสามัญชำระแล้ว,"The INPUT mentions equity, share capital, and paid-up value, aligning with the definition of ""หุ้นสามัญชำระแล้ว"" (Paid-Up Ordinary Shares) in the Taxonomy list. We will use item_in_taxonomy instead of fs_category because the value of property fs_category in the Taxonomy list does not relate to หนี้สินและส่วนของเจ้าของ in the INPUT METADATA.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1510464, 1373152, 1510464, 1373152]"
56,กำไรสะสม,310600,กำไร (ขาดทุน) สะสม,"The query 'กำไรสะสม' matches the item 'กำไร (ขาดทุน) สะสม' in the taxonomy list. The fs_category of this item is 'ส่วนของผู้ถือหุ้น', which is related to the input metadata 'หนี้สินและส่วนของเจ้าของ'. Therefore, the correct SET Code is 310600.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[24334499, 22079911, 3812823, 3622409]"
57,"ทุนจดทะเบียน หุ้นสามัญจำนวน 1,573,409,936 หุ้น มูลค่าที่ตราไว้หุ้นละ 1 บาท (ณ วันที่ 31 ธันวาคม พ.ศ. 2566 : หุ้นสามัญจำนวน 1,430,382,656 หุ้น)",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ""ทุนจดทะเบียน"" and ""หุ้นสามัญ"" which most closely matches the item ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" in the taxonomy.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1573410, 1430383, 1573410, 1430383]"
58,"ทุนที่ออกและชำระแล้ว หุ้นสามัญจำนวน 1,510,464,313 หุ้น   มูลค่าที่ได้รับชำระแล้วหุ้นละ 1 บาท (ณ วันที่ 31 ธันวาคม พ.ศ. 2566 : หุ้นสามัญจำนวน 1,373,152,393 หุ้น)",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The query mentions both ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"" indicating paid-up ordinary share capital.  The closest match in the taxonomy list is ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"".",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1510464, 1373152, 1510464, 1373152]"
59,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,The input query 'รายได้ดอกเบี้ย'  can be matched with item 'รายได้ดอกเบี้ย' in the taxonomy list.  The fs_category of the selected item is 'กำไรขาดทุน' which is related to 'รายได้' in input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[4662274, 3443697, 659824, 475486]"
60,เงินปันผลรับ,410202,รายได้เงินปันผล,The input name 'เงินปันผลรับ' is related to 'รายได้เงินปันผล' in the taxonomy list. And the fs_category of both input and selected item are matched. ,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[715, 14, 10781, 779437]"
61,รายได้อื่น,410200,รายได้อื่น,"The query 'รายได้อื่น' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  This item's 'fs_category' is 'กำไรขาดทุน', which is related to 'รายได้' as instructed. Therefore, the correct SET Code is 410200.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[665264, 946054, 4587, 8520]"
62,รวมรายได้,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,"The input query ""รวมรายได้"" suggests a summarized income amount in the financial report. Considering the input metadata where financial_statement_type is ""งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567"" and fs_category is ""รายได้"", the closest matching item in the taxonomy list is ""กำไร (ขาดทุน) สุทธิ สำหรับงวด"" with SET Code ""409996"". This item represents the total income less total expenses, aligning with the concept of ""รวมรายได้"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[5328253, 4389765, 675192, 1263443]"
63,ค่าใช้จ่ายในการบริการ,422200,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,The input name 'ค่าใช้จ่ายในการบริการ' is a synonym to 'ค่าธรรมเนียมและบริการจ่าย' or 'ค่าใช้จ่ายในการบริการ' which is the meaning of taxonomy in the list. And the fs_category is matched to the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[409335, 340275, 0, 22]"
64,ค่าใช้จ่ายในการบริหาร,422120,ค่าใช้จ่ายในการบริหาร,"The query ""ค่าใช้จ่ายในการบริหาร"" matched with item_in_taxonomy ""ค่าใช้จ่ายในการบริหาร"" in the Taxonomy list. And the fs_category ค่าใช้จ่าย matched with INPUT METADATA fs_category ค่าใช้จ่าย. Thus, the correct SET Code is 422120 and Item in Taxonomy is ค่าใช้จ่ายในการบริหาร.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[1916003, 1436179, 24350, 23405]"
65,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700, (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The query mentions ค่าใช้จ่าย, but there is no item in the taxonomy list with fs_category as ค่าใช้จ่าย.  The closest match is found by analyzing the meaning of the query 'ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' and comparing it to the meaning_of_taxonomy field in the provided context. Most relevant meaning is 'กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น หรือ ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น บางครั้งใช้ขื่อว่า โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น) หมายถึง จำนวนเงินที่บริษัทรับรู้ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (หรือกลับรายการผลขาดทุน) ตามมาตรฐานการรายงานทางการเงินฉบับที่ 9 เรื่อง เครื่องมือทางการเงิน \r\n\r\nผลขาดทุนด้านเครดิต หมายถึง ผลต่างระหว่างกระแสเงินสดตามสัญญาทั้งหมดซึ่งบริษัทต้องได้รับ กับ กระแสเงินสดทั้งหมดซึ่งบริษัทคาดว่าจะได้รับ (นั่นคือจำนวนเงินที่คาดว่าจะไม่ได้รับ) คิดลดด้วยอัตราดอกเบี้ยที่แท้จริงเมื่อเริ่มแรก หรืออัตราดอกเบี้ยที่แท้จริงปรับด้วยความเสี่ยงด้านเครดิตสำหรับสินทรัพย์ทางการเงินที่มีการด้อยค่าด้านเครดิตเมื่อซื้อหรือเมื่อกำเนิด โดยในการประมาณกระแสเงินสดนั้นบริษัทต้องพิจารณาถึงเงื่อนไขตามสัญญาทั้งหมดของเครื่องมือทางการเงิน (เช่น การชำระเงินก่อนครบกำหนด การขยายระยะเวลา สิทธิเลือกที่จะซื้อ และสิทธิเลือกที่มีลักษณะคล้ายคลึงกัน) ตลอดอายุของเครื่องมือทางการเงินที่คาดไว้นั้น รวมถึงกระแสเงินสดที่ได้มาจากการขายหลักประกันที่ถือไว้หรือส่วนปรับปรุงด้านเครดิตอื่น ๆ ซึ่งถือเป็นส่วนหนึ่งของเงื่อนไขตามสัญญา\r\n\r\nกลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น หมายถึง มูลค่าที่ลดลงของผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้นสำหรับสินทรัพย์ทางการเงินที่บริษัทเคยรับรู้ไว้ในงวดก่อน'  Therefore, the best match is '(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' with SET Code '430700'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[536912, 575440, 0, 0]"
66,รวมค่าใช้จ่าย,429999,รวมต้นทุนและค่าใช้จ่าย,"The input query 'รวมค่าใช้จ่าย' is related to the item 'รวมต้นทุนและค่าใช้จ่าย' in the taxonomy list, and the fs_category 'กำไรขาดทุน' is related to 'ค่าใช้จ่าย'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[2862250, 2351894, 24350, 23427]"
67,กำไรก่อนต้นทุนทางการเงินและค่าใช้จ่ายภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,"The query 'กำไรก่อนต้นทุนทางการเงินและค่าใช้จ่ายภาษีเงินได้' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. Thus, the corresponding 'set_code' is '409992'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรก่อนต้นทุนทางการเงินและค่าใช้จ่ายภาษีเงินได้,"[2466003, 2037871, 650842, 1240016]"
68,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,fs_category's value from Taxonomy list item matched with  fs_category from INPUT METADATA,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ต้นทุนทางการเงิน,"[-793289, -482375, -596580, -442329]"
69,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query mentions 'ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย' which directly corresponds to the item 'ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย' in the taxonomy. This item represents the profit or loss shared from investments using the equity method, aligning with the query's meaning.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,"[0, 9532, 0, 0]"
70,กำไรก่อนภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,The closest matching item from the Taxonomy list based on  fs_category and INPUT is กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรก่อนภาษีเงินได้,"[1672714, 1565028, 54262, 797687]"
71,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,The INPUT fs_category is ค่าใช้จ่ายภาษีเงินได้ and the closest fs_category in the Taxonomy list is กำไรขาดทุน.  The item ภาษีเงินได้ means Income Tax Expense which is related to the INPUT.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่ายภาษีเงินได้,"[-351948, -342236, -8837, -3650]"
72,กำไรสุทธิสำหรับรอบระยะเวลา,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,The INPUT's fs_category is กำไรสุทธิสำหรับรอบระยะเวลา and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567. The most relevant item in Taxonomy list is  กำไร (ขาดทุน) สุทธิ สำหรับงวด with set_code 409996 because the  fs_category is กำไรขาดทุน and financial_statement_type is PL. ,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรสุทธิสำหรับรอบระยะเวลา,"[1320766, 1222792, 45425, 794037]"
73,การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน,450600,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,"The query ""การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน"" is related to actuarial gain or loss for employee benefit. Thus, the closest matched item in the taxonomy is ""กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน"" with the SET code ""450600"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จอื่น,"[0, 6072, 0, 0]"
74,ภาษีเงินได้ที่เกี่ยวกับรายการจะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query ""ภาษีเงินได้ที่เกี่ยวกับรายการจะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง"" closely matches the meaning and description provided in the Taxonomy list for the item ""ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง"" under SET Code '459900'. This item also aligns with the provided fs_category 'กำไรเบ็ดเสร็จอื่น'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จอื่น,"[0, -1214, 0, 0]"
75,รวมรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input query states 'รวมรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' and the input metadata has fs_category as 'กำไรเบ็ดเสร็จอื่น'. From the provided taxonomy list, the item_in_taxonomy 'องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' with set_code '459800' best matches the input query and metadata.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จอื่น,"[0, 4858, 0, 0]"
76,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,The query mentions 'ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน' which matches the definition of 'ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน' in the taxonomy. This item falls under the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง' which is related to the input metadata 'กำไรเบ็ดเสร็จอื่น'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จอื่น,"[-6385, 10451, 0, 0]"
77,รวมรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query mentions reclassification to profit or loss later, which matches the definition of  'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy list. The financial statement type is 'PL' based on the INPUT METADATA.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จอื่น,"[-6385, 10451, 0, 0]"
78,กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query 'กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา' matches the fs_category 'กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา'  in the taxonomy list. Thus, the correct SET Code is 409999 and Item in Taxonomy is กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,"[1314381, 1238101, 45425, 794037]"
79,ส่วนของผู้เป็นเจ้าของของบริษัทใหญ่,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions 'ส่วนของผู้เป็นเจ้าของของบริษัทใหญ่' similar to 'ผู้ถือหุ้นบริษัทใหญ่' in the context.  Also, the context's fs_category 'การแบ่งปันกำไรขาดทุน' is related to the input metadata's fs_category 'การแบ่งปันกำไรสุทธิ'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรสุทธิ,"[1265053, 1146344, 45425, 794037]"
80,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The input name 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' is related to the meaning of taxonomy in the list 'การแบ่งปันกำไรหรือขาดทุน สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม บางครั้งใช้ชื่อว่า ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม หรือ ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย' and the fs_category is related to 'การแบ่งปันกำไรสุทธิ' as well.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรสุทธิ,"[55713, 76448, 0, 0]"
81,1320766,null,null,"I apologize, but I cannot provide an appropriate SET Code and Item in Taxonomy from  the provided Taxonomy list because it's empty.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรสุทธิ,"[1222792, 45425, 794037]"
82,ส่วนที่เป็นของผู้เป็นเจ้าของของบริษัทใหญ่,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,The input query 'ส่วนที่เป็นของผู้เป็นเจ้าของของบริษัทใหญ่' is mentioned in the meaning of taxonomy of 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' and financial statement type is งบกำไรขาดทุนเบ็ดเสร็จ and fs_category is การแบ่งปันกำไรเบ็ดเสร็จรวม,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[1260760, 1157079, 45425, 794037]"
83,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The INPUT 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม'  matches the meaning of taxonomy 'การแบ่งปันกำไรหรือขาดทุน เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม บางครั้งใช้ชื่อว่า ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม หรือ ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย' in the Taxonomy list. And the financial_statement_type from INPUT METADATA is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567, fs_category is การแบ่งปันกำไรเบ็ดเสร็จรวม. Thus, the SET Code should be 470200 and Item in Taxonomy should be การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[53621, 81022, 0, 0]"
84,1314381,410112,รายได้ดอกเบี้ย จากอื่น ๆ,"Although there's no direct match for the input '1314381', the provided taxonomy list doesn't have any item related to 'การแบ่งปันกำไรเบ็ดเสร็จรวม' in  'fs_category'. Therefore, returning the only item in the provided taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[1238101, 45425, 794037]"
85,กำไรต่อหุ้นขั้นพื้นฐาน (บาทต่อหุ้น),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query mentions 'กำไรต่อหุ้น' (earnings per share) and 'ขั้นพื้นฐาน' (basic), directly matching the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' (Basic Earnings (Loss) Per Share (Baht/Share)) in the taxonomy. The financial statement type is 'งบกำไรขาดทุนเบ็ดเสร็จ' (Statement of Comprehensive Income), which corresponds to 'PL' in the taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรต่อหุ้น,"[0.84, 0.76, 0.03, 0.53]"
86,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The input query directly matches the item ""รายได้ดอกเบี้ย"" in the taxonomy list.  The fs_category of the matched item is กำไรขาดทุน, which is related to รายได้ in the input metadata. Therefore, the set code is 410108.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[5328253, 4389765, 675192, 1263443]"
87,null,null,null,"I am sorry, I cannot locate the Taxonomy information. Therefore, I cannot provide an appropriate SET Code and Item in Taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรสุทธิ,"[1320766, 1222792, 45425, 794037]"
88,null,null,null,"I am sorry, I cannot locate the Taxonomy information, therefore I cannot provide an answer.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[1314381, 1238101, 45425, 794037]"
89,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The input query 'รายได้ดอกเบี้ย' is a general term, and there are more specific terms in the taxonomy list. However, the instruction specifies that if fs_category is not related to 'รายได้', then use 'item_in_taxonomy' instead. Therefore, the most appropriate match is the item with 'item_in_taxonomy' as 'รายได้ดอกเบี้ย'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[9257186, 6551404, 1301550, 827574]"
