,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
56,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (โอนกลับ),430700, (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"Searched for the closest matching item in the taxonomy list based on the input query and input metadata. Found the item ""(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น"" to be the most appropriate match, as its meaning aligns with the input query and the financial statement type and fs category also match.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[-382639, 10850556.0, -382639, 10850556]"
57,ขาดทุนจากอัตราแลกเปลี่ยนจากเงินกู้ด้อยสิทธิที่ยังไม่เกิดขึ้น,439710,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,"The input name mentions unrealized exchange loss, which implies it belongs to the 'กำไรหรือขาดทุน' category in the financial statements. The closest matching item from the taxonomy list is 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน' with SET Code '439710', as it broadly covers gains or losses from foreign currency exchange.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[0, 0.0, 24204700, 92707162]"
58,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,The input item name ค่าใช้จ่ายอื่น exists in the Taxonomy list.  The input metadata financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ is matched to financial_statement_type PL. We found a closely related fs_category กำไรขาดทุน  to the input metadata fs_category กำไรหรือขาดทุน.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[117993037, 103157348.0, 89241306, 0.0, 77306023]"
59,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,Found an exact match for the input query 'รวมค่าใช้จ่าย' in the taxonomy list.  The fs_category field matched the criteria specified in the instructions.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[613817825, 674527186.0, 451852906, 593361737]"
60,กำไรก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,"The query ""กำไรก่อนภาษีเงินได้"" is closely related to the fs_category ""กำไรหรือขาดทุน"" and matches the item ""กำไร (ขาดทุน) ก่อนภาษีเงินได้"" in the taxonomy list. Therefore, the SET Code is 409994.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[136902154, 309905596.0, 120920532, 292943777]"
61,ภาษีเงินได้,439800,ภาษีเงินได้,"Found an item in the taxonomy list where the fs_category is กำไรขาดทุน,  item_in_taxonomy matched with the query ภาษีเงินได้ and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[-24273899, 0.0, -43067306.0, 0.0, -8579603, 0.0, -26558307]"
62,กำไรสำหรับงวด,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,"The input name 'กำไรสำหรับงวด' is a general term for profit, and the closest match in the provided taxonomy list is 'กำไร (ขาดทุน) สุทธิ สำหรับงวด' under the fs_category 'กำไรขาดทุน' which is related to กำไรหรือขาดทุน in the input metadata. ",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[112628255, 266838290.0, 112340929, 266385470]"
63,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศ - สุทธิจากภาษีเงินได้,439710,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,"The query mentions ""ผลต่างของอัตราแลกเปลี่ยน"" and ""กำไรหรือขาดทุน"" which is similar to the item ""กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน"" in the taxonomy list. Thus, this is the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[2829129, 10550295.0, 2829129, 10550295]"
64,รายการที่จะถูกบันทึกในส่วนของกำไรหรือขาดทุนในภายหลัง- สุทธิจากภาษีเงินได้,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The query mentions both ""กำไรหรือขาดทุน"" and ""สุทธิจากภาษีเงินได้"", which aligns with the definition of ""กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี"" in the taxonomy list. Therefore, this item best matches the input query.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[2829129, 10550295.0, 2829129, 10550295]"
65,กำไรเบ็ดเสร็จอื่นสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query mentions กำไรเบ็ดเสร็จอื่น which closely translates  to other comprehensive income. Although the fs_category does not directly mention กำไรหรือขาดทุน, the item_in_taxonomy  'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' best represents the input query. Therefore, I will choose this item.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[2829129, 10550295.0, 2829129, 10550295]"
66,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query 'กำไรเบ็ดเสร็จรวมสำหรับงวด' closely matches the item 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' in the taxonomy list, and the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น' is related to 'กำไรหรือขาดทุน'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[115457384, 277388585.0, 115170058, 276935765]"
67,ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนที่เป็นของผู้ถือหุ้น"" which directly corresponds to the item ""การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่"" in the taxonomy, considering the fs_category is related to กำไรหรือขาดทุน. This item represents the portion of net profit or loss attributable to the owners of the parent company.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ),กำไรหรือขาดทุน,"[112340929, 266385470.0, 112340929, 266385470]"
68,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input query's meaning matches the meaning of taxonomy with set code 460200, where the input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) which is the same as PL and fs_category is กำไรหรือขาดทุน which is related to การแบ่งปันกำไรขาดทุน in the taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ),กำไรหรือขาดทุน,"[287326, 452820.0]"
69,ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ"" which directly translates to the portion attributable to the company's shareholders. This aligns with the definition of  ""การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่"" in the taxonomy list, which refers to the net profit (loss) attributable to the owners of the parent company. ",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ),กำไรหรือขาดทุน,"[115170058, 276935765.0, 115170058, 276935765]"
70,กำไรต่อหุ้นขั้นพื้นฐานกำไรส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query mentions ""กำไรต่อหุ้นขั้นพื้นฐาน"" which directly translates to ""Basic Earnings Per Share"".  This aligns with the item_in_taxonomy 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' in the taxonomy list. The additional context 'กำไรส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ' further suggests that it refers to the portion attributable to the company's shareholders, thus confirming the match.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ),กำไรหรือขาดทุน,"[0.06, 0.13, 0.06, 0.13]"
71,รายได้ค่านายหน้า,410115,รายได้ค่านายหน้า,"The input query 'รายได้ค่านายหน้า' directly matches the item 'รายได้ค่านายหน้า' in the taxonomy list, and the fs_category of both input and matched taxonomy are both related to 'กำไรหรือขาดทุน:'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[340420610, 0.0, 480437813.0, 0.0, 340420610, 0.0, 480437813]"
72,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้จากการดำเนินธุรกิจ รายได้ค่าธรรมเนียมและบริการ,"The query 'รายได้ค่าธรรมเนียมและบริการ' matches the item 'รายได้จากการดำเนินธุรกิจ รายได้ค่าธรรมเนียมและบริการ' in the taxonomy list. Both share similar wording and meaning. Also, the fs_category of the selected choice from the taxonomy list is 'กำไรขาดทุน' which is related to 'กำไรหรือขาดทุน:' from the input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[640766749, 0.0, 769221023.0, 0.0, 104942828, 0.0, 236838782]"
73,รายได้ดอกเบี้ย,410108,รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย,The query 'รายได้ดอกเบี้ย' matches the item 'รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย' in the taxonomy list.  The fs_category is 'กำไรขาดทุน' which is related to 'กำไรหรือขาดทุน:'.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[224765863, 0.0, 170865427.0, 0.0, 219833624, 0.0, 168687851]"
74,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430100,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน,The input query 'กำไรและผลตอบแทนจากเครื่องมือทางการเงิน' matches the closest with item 'กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน' in the taxonomy list.  The financial statement type is 'งบกำไรขาดทุนเบ็ดเสร็จ' which maps to 'PL'.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[520900045, 0.0, 552714074.0, 0.0, 523733469, 0.0, 544365338]"
75,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query mentions ""ส่วนแบ่งกำไร"" and ""เงินลงทุนในบริษัทย่อย"" which are keywords found in the meaning of taxonomy for SET Code 431100. Thus, this SET Code is selected.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[0, 0.0, 0.0, 0.0, 284029763, 0.0, 182854540]"
76,รายได้อื่น,410200,รายได้อื่น,The query 'รายได้อื่น' matches directly with the item 'รายได้อื่น' in the taxonomy list. And the fs_category is related to 'กำไรหรือขาดทุน:'.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[3724138, 0.0, 2851379.0, 0.0, 1563683, 0.0, 2113551]"
77,รวมรายได้,419999,รวมรายได้,The INPUT is รวมรายได้ and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ. The correct item_in_taxonomy from the Taxonomy list is รวมรายได้ with SET Code 419999 because the property fs_category is กำไรขาดทุน which is related to the INPUT METADATA fs_category กำไรหรือขาดทุน:.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[1730577405, 1976089716.0, 1474523977, 1615297875]"
78,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,ค่าใช้จ่ายผลประโยชน์พนักงาน,"The query 'ค่าใช้จ่ายผลประโยชน์พนักงาน' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. Thus, we select the corresponding 'set_code' and 'item_in_taxonomy'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[540533203, 613211372.0, 364991624, 0.0, 453478582]"
79,ค่าธรรมเนียมและบริการจ่าย,422200,ค่าธรรมเนียมและบริการจ่าย,The query 'ค่าธรรมเนียมและบริการจ่าย' matched directly with item_in_taxonomy 'ค่าธรรมเนียมและบริการจ่าย' in the Taxonomy list.  The financial_statement_type is 'PL' and fs_category is 'กำไรขาดทุน' which is aligned with the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[415311888, 507557058.0, 263735885, 0.0, 334221190]"
80,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The query 'ค่าใช้จ่ายดอกเบี้ย' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  Also, the 'fs_category' field in the input metadata ('กำไรหรือขาดทุน:') is related to the 'fs_category' field in the Taxonomy list ('กำไรขาดทุน').",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[84293716, 62008104.0, 83924130, 0.0, 61490986]"
81,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (โอนกลับ),430700,(,The input query explicitly mentions '(โอนกลับ)' which translates to 'reversal' directly mapping to the item '(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' in the provided taxonomy. The financial statement type is confirmed to be 'PL' (งบกำไรขาดทุนเบ็ดเสร็จ).,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[-739916, 31956726.0, -739916, 31956726]"
82,ขาดทุนจากอัตราแลกเปลี่ยนจากเงินกู้ด้อยสิทธิที่ยังไม่เกิดขึ้น,439710,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,"The input name implies an item related to exchange differences on financial instruments. Although the input mentions unrealized exchange loss, the closest match from the provided taxonomy list is 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน' (Other Gains (Losses) Gains (Losses) On Foreign Currency Exchange) with SET Code 439710. This item broadly captures gains or losses from foreign currency exchange, aligning with the core concept of the input.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[0, 0.0, 162964667, 63981524]"
83,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,The INPUT 'ค่าใช้จ่ายอื่น' matches directly with item_in_taxonomy 'ค่าใช้จ่ายอื่น' in the Taxonomy list. And the financial statement type is a match with the context.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[255571591, 213629922.0, 196547942, 0.0, 152293753]"
84,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"The query directly matches with item_in_taxonomy:""รวมค่าใช้จ่าย"" in the Taxonomy list, also the fs_category is related to กำไรหรือขาดทุน:. So the correct set_code is 429999",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[1294970482, 1428363182.0, 1071424332, 1097422761]"
85,กำไรก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,"The query \""กำไรก่อนภาษีเงินได้\"" is related to the fs_category \""กำไรหรือขาดทุน:\"" and best matches the item \""กำไร (ขาดทุน) ก่อนภาษีเงินได้\"" in the taxonomy list. Therefore, the corresponding SET Code is 409994.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[435606923, 547726534.0, 403099645, 517875114]"
86,ภาษีเงินได้,439800,ภาษีเงินได้,"The query is ภาษีเงินได้ and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, fs_category is กำไรหรือขาดทุน:. Thus, the correct item in taxonomy is ภาษีเงินได้ with set code 439800",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[-56321673, 0.0, -97045586.0, 0.0, -24400047, 0.0, -67993462]"
87,กำไรสำหรับงวด,409991,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"The input item name 'กำไรสำหรับงวด' appears in the meaning of taxonomy in the Taxonomy list. Thus, the correct SET Code is 409991 and the Item in Taxonomy is 'กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[379285250, 450680948.0, 378699598, 449881652]"
88,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศ - สุทธิจากภาษีเงินได้,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,The input name is related to currency translation adjustment. From the Taxonomy list the closest item is ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน with SET Code 440500.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[19968950, 7337257.0, 19968950, 7337257]"
89,รายการที่จะถูกบันทึกในส่วนของกำไรหรือขาดทุนในภายหลัง- สุทธิจากภาษีเงินได้,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The input mentions both ""กำไรหรือขาดทุน"" and ""สุทธิจากภาษีเงินได้"" which are related to the meaning of ""กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี"" in the taxonomy list. And the input's financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ which is also matched the taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[19968950, 7337257.0, 19968950, 7337257]"
90,กำไรเบ็ดเสร็จอื่นสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query mentions 'กำไรเบ็ดเสร็จอื่นสำหรับงวด' and the input metadata specifies 'financial_statement_type' as 'งบกำไรขาดทุนเบ็ดเสร็จ' and 'fs_category' as 'กำไรหรือขาดทุน:'. Therefore, the closest matching item in the taxonomy is 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' with SET Code '409999'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[19968950, 7337257.0, 19968950, 7337257]"
91,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query \""กำไรเบ็ดเสร็จรวมสำหรับงวด\"" is related to the fs_category \""กำไรหรือขาดทุน:\"" in the Taxonomy list. Thus, the correct SET Code is \""409999\"" and Item in Taxonomy is \""กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด\"".",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน:,"[399254200, 458018205.0, 398668548, 457218909]"
92,ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ"" which is similar to the meaning_of_taxonomy of the selected item in the taxonomy list. That is, ""การแบ่งปันกำไรหรือขาดทุน สุทธิ : ผู้ถือหุ้นบริษัทใหญ่ บางครั้งใช้ขื่อว่า ส่วนที่เป็นของบริษัทใหญ่ หมายถึง กำไร (ขาดทุน) สุทธิสำหรับส่วนของผู้ถือหุ้นของบริษัทใหญ่"".",งบกำไรขาดทุนเบ็ดเสร็จ,การแบ่งปันกำไร,"[378699598, 449881652.0, 378699598, 449881652]"
93,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input query mentions 'ส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the input metadata specifies 'financial_statement_type' is 'งบกำไรขาดทุนเบ็ดเสร็จ' and 'fs_category' is 'การแบ่งปันกำไร'. Thus, the most relevant item in the taxonomy is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code '470200'.",งบกำไรขาดทุนเบ็ดเสร็จ,การแบ่งปันกำไร,"[585652, 799296.0]"
94,ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ"" (which translates to portion attributable to shareholders of the company) and the financial statement type is งบกำไรขาดทุนเบ็ดเสร็จ (Statement of Comprehensive Income). Thus, the closest match from the taxonomy list is  'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' (Total Comprehensive Income (Expense) Attributable To : Owners Of The Parent).",งบกำไรขาดทุนเบ็ดเสร็จ,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[398668548, 457218909.0, 398668548, 457218909]"
95,กำไรต่อหุ้นขั้นพื้นฐานกำไรส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query mentions ""กำไรต่อหุ้นขั้นพื้นฐาน"" (Basic Earnings Per Share), which directly corresponds to the item ""กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)"" in the taxonomy.  Therefore, this is the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรต่อหุ้น,"[0.19, 0.23, 0.19, 0.23]"
96,รายได้,410200,รายได้อื่น,"The input 'รายได้' matches the broader category of 'กำไรหรือขาดทุน' in the input metadata. From the provided taxonomy list, 'รายได้อื่น' with set code '410200' best represents this general income category.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ),กำไรหรือขาดทุน,"[1730577405, 1976089716.0, 1474523977, 1615297875]"
97,ค่าใช้จ่าย,429800,ค่าใช้จ่ายอื่น,"The input 'ค่าใช้จ่าย' exists in the taxonomy list.  The input financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) corresponds to financial_statement_type 'PL' in the taxonomy list. And the input fs_category is กำไรหรือขาดทุน, which is related to fs_category 'กำไรขาดทุน' in the taxonomy list. Thus, the most relevant mapping is set_code '429800' and item_in_taxonomy 'ค่าใช้จ่ายอื่น'.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ),กำไรหรือขาดทุน,"[1294970482, 1428363182.0, 1071424332, 1097422761]"
98,รายการที่จะถูกบันทึกในส่วนของกำไรหรือขาดทุนในภายหลัง,450500,ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทย่อย บริษัทร่วม และการร่วมค้า (ภายใต้วิธีส่วนได้เสีย) สำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input mentions items that will be recorded in profit or loss later, which closely matches the definition of items in OCI that will not be reclassified to profit or loss. Although the input does not directly mention subsidiaries, associates, and joint ventures, this item is the most relevant based on the input's focus on items impacting profit or loss in the future.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ),กำไรเบ็ดเสร็จอื่น,"[19968950, 7337257.0, 19968950, 7337257]"
99,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,510600,ส่วนแบ่ง (กำไร) ขาดทุนจากเงินลงทุนตามวิธีส่วนได้เสีย,"The query mentions ""profit sharing from investments in subsidiaries"", which aligns with the definition of ""Share of (Profit) Loss from Investments Accounted for Using the Equity Method"" in the taxonomy.  The taxonomy item's meaning ""profit or loss from investments using the equity method, sometimes called profit sharing from investments in subsidiaries"" closely matches the input query.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[0, 0.0, -284029763, -182854540]"
100,ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,510300,ค่าเสื่อมราคาและค่าตัดจำหน่าย,"The meaning_of_taxonomy property of the selected item indicates that it is sometimes referred to as ค่าเสื่อมราคาและรายจ่ายตัดบัญชี, which matches the input query. We are using item_in_taxonomy instead of fs_category because the value of fs_category does not relate to กระแสเงินสดจากกิจกรรมดำเนินงาน.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[108761974, 76160880.0, 92040781, 59374623]"
101,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (โอนกลับ),510400, (โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The input name is ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (โอนกลับ) and financial_statement_type is งบกระแสเงินสด, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The best match from the Taxonomy list is  (โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น with set_code 510400",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-628876, 33227730.0, -628876, 33227730]"
102,ขาดทุนจากการปรับมูลค่าเงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรขาดทุนและตราสารอนุพันธ์,511400,**(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน**,"The most relevant item from the provided taxonomy list is  '(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน' as it closely aligns with the input query, focusing on the loss from fair value adjustments of investments. ",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[124034741, 41426820.0, 121201317, 41426820]"
103,ส่วนเกินมูลค่าของเงินลงทุนในตราสารหนี้,515000,รายการปรับปรุงอื่น ๆ,"The input item name suggests an adjustment related to operating activities in the cash flow statement. The closest match from the taxonomy list is 'รายการปรับปรุงอื่น ๆ' (Other Reconciliation Items) with SET Code 515000, as its meaning suggests adjustments beyond the other listed items in the cash flow from operating activities.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[24011, 23678.0, 0, 0]"
104,ส่วนต่ำกว่ามูลค่าของตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,517900,ตราสารหนี้ที่ออกและเงินกู้ยืมอื่นระยะสั้น เพิ่มขึ้น (ลดลง),"The most relevant item from the provided taxonomy list is ""ตราสารหนี้ที่ออกและเงินกู้ยืมอื่นระยะสั้น เพิ่มขึ้น (ลดลง)"" with SET Code 517900. This selection aligns with the input query's relation to debt instruments and the input metadata indicating a focus on cash flow from operating activities.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[0, -14505440.0, 0, -14505442]"
105,ขาดทุนจากการจำหน่ายและตัดจำหน่ายอุปกรณ์,511500,((กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร,"The input name asks for loss on disposal and write-off of equipment. The most relevant item in the provided taxonomy list is  'กำไรหรือขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร บางครั้งใช้ขื่อว่า (กำไร)ขาดทุนจากการจำหน่ายและตัดจำหน่ายอุปกรณ์ ' with set code 511500. Therefore, the model chooses this item.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3331917, 15458.0, 3331916, 15458]"
