,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
52,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,The query matches the Item in Taxonomy 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' with SET Code 440100 in the Taxonomy list. This item's fs_category is related to กำไรขาดทุนเบ็ดเสร็จอื่น and also aligns with the input metadata where financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 and fs_category is กำไรขาดทุนเบ็ดเสร็จอื่น.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[-304062, -182711, 12725, -406530.0]"
53,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยง,440200,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,The query matches with meaning_of_taxonomy: 'หมายถึง กำไรและขาดทุนจากการประเมินมูลค่ายุติธรรมอนุพันธ์ที่ใช้ในการป้องกันความเสี่ยงในกระแสเงินสด เฉพาะในส่วนที่มีประสิทธิผลที่จะต้องแสดงในส่วนของผู้ถือหุ้น' and item_in_taxonomy: 'กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด',งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[283457, 489910, 314942, 492980.0]"
54,กำไร (ขาดทุน) จากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"1. The input financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567, which mapped to PL. 
2. The input fs_category is กำไรขาดทุนเบ็ดเสร็จอื่น. 
3. Based on the input query, the best matching item_in_taxonomy is ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน, which is related to กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง. 
4. Therefore, the SET Code should be 440500.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[-606988, 1240794, 0, 0.0]"
55,ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทร่วมและการร่วมค้า,450500,ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทย่อย บริษัทร่วม และการร่วมค้า (ภายใต้วิธีส่วนได้เสีย) สำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query 'ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทร่วมและการร่วมค้า' is related to the share of profit or loss from associates and joint ventures, which is categorized under other comprehensive income in the financial statements. Therefore, the selected item in the taxonomy is 'ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทย่อย บริษัทร่วม และการร่วมค้า (ภายใต้วิธีส่วนได้เสีย) สำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' with SET Code '450500'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[-39798, 36062, 0, 0.0]"
56,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร (ขาดทุน) เบ็ดเสร็จอื่น,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query mentions ""ภาษีเงินได้"" and ""องค์ประกอบของกำไร (ขาดทุน) เบ็ดเสร็จอื่น"" which closely match the item in taxonomy ""ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง"". This item also aligns with the provided fs_category ""กำไรขาดทุนเบ็ดเสร็จอื่น"".",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[24226, -87059, -65533, -17290.0]"
57,กำไร (ขาดทุน) จากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,The query mentions 'กำไรขาดทุนเบ็ดเสร็จอื่น' which matches the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง' from the Taxonomy list. The query also closely matches the item 'กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[-165335, -269857, -258855, -212138.0]"
58,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์ของพนักงาน,450600,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,"The input line item name matches exactly with the item in the provided taxonomy list. Thus, the set code and item in taxonomy are selected from the same row in the list.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[22700, 0, 0, 0.0]"
59,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร (ขาดทุน) เบ็ดเสร็จอื่น,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The INPUT METADATA states that fs_category is กำไรขาดทุนเบ็ดเสร็จอื่น.  The query mentions ภาษีเงินได้ (income tax) related to other comprehensive income. Thus, the closest match in the Taxonomy list is 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' (Income Taxes Relating To Items That Will Be Subsequently Reclassified To Profit Or Loss) with fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[28073, 53971, 51771, 42427.0]"
60,รวมกำไร (ขาดทุน) เบ็ดเสร็จอื่นสุทธิ,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,The input name 'รวมกำไร (ขาดทุน) เบ็ดเสร็จอื่นสุทธิ' is similar to the item in taxonomy 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี' and the fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น' is found in the input metadata.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จอื่น,"[-757727, 1281110, 55050, -100551.0]"
61,กำไรเบ็ดเสร็จรวม,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,The closest match from the provided taxonomy list is กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด based on the input query กำไรเบ็ดเสร็จรวม and financial_statement_type งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุนเบ็ดเสร็จ,"[7680408, 9770148, 5946040, 8673548.0]"
62,ส่วนที่เป็นของธนาคาร,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The INPUT 'ส่วนที่เป็นของธนาคาร' matches the meaning_of_taxonomy field 'หมายถึง กำไร (ขาดทุน) สุทธิสำหรับส่วนของผู้ถือหุ้นของบริษัทใหญ่ หรือ ส่วนที่เป็นของธนาคาร' in the Taxonomy list. Thus, the selected SET Code is '460100' and Item in Taxonomy is 'การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,การแบ่งปันกำไรขาดทุน,"[8208926, 8425299, 5890990, 8774099.0]"
63,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The query mentions ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" which directly corresponds to the item ""การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the taxonomy. The fs_category ""การแบ่งปันกำไรขาดทุน"" also aligns with the input metadata.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,การแบ่งปันกำไรขาดทุน,"[229209, 63739, 0, 0.0]"
64,ส่วนที่เป็นของธนาคาร,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,The input name 'ส่วนที่เป็นของธนาคาร' is in financial_statement_type 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567' and fs_category is 'การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ'. Best match from the Taxonomy is  'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' because the meaning contains 'ส่วนที่เป็นของธนาคาร',งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,"[7592463, 9580367, 5946040, 8673548.0]"
65,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input mentions ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" and the financial statement type is  งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น, so the closest match from the taxonomy list is  ""การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" with SET Code 470200.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,"[87945, 189781, 0, 0.0]"
66,กำไรต่อหุ้นขั้นพื้นฐาน,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query 'กำไรต่อหุ้นขั้นพื้นฐาน' is related to the calculation of earnings per share. The input metadata specifies that the financial_statement_type is 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567' which translates to 'Statement of Profit and Loss and Other Comprehensive Income For the three-month period ended 30 June 2023' and the fs_category is 'กำไรต่อหุ้น' which translates to 'Earnings per share'. In the provided taxonomy list, the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' meaning 'Profit (loss) per basic share (baht/share)' aligns with the input query and metadata. Therefore, the selected SET Code is '480100' and the item in taxonomy is 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรต่อหุ้น,"[1.115986, 1.145401, 0.800867, 1.19282]"
67,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,"The query 'รายได้ค่าธรรมเนียมและบริการ' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. Thus, the set_code is '410113'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[8596444, 6544515, 3603943, 3156475.0]"
68,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,"The input matches exactly with item_in_taxonomy ค่าใช้จ่ายค่าธรรมเนียมและบริการ in the Taxonomy list. Although fs_category is กำไรขาดทุน, we can use item_in_taxonomy instead of fs_category according to the instructions.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[2314725, 1962892, 1575609, 1453080.0]"
69,รวมรายได้จากการดำเนินงาน,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,The input fs_category is รวมรายได้จากการดำเนินงาน. Found a closely related term 'กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้' in the taxonomy list with matching financial_statement_type.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รวมรายได้จากการดำเนินงาน,"[39470984, 32145637, 21681271, 21988960.0]"
70,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายผลประโยชน์พนักงาน,The input 'ค่าใช้จ่ายเกี่ยวกับพนักงาน' is related to employee expenses. The context provides a suitable match with the item 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายผลประโยชน์พนักงาน' under the fs_category 'กำไรขาดทุน' which aligns with the input metadata's fs_category 'ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[9099226, 7236840, 5089956, 4671388.0]"
71,ค่าตอบแทนกรรมการ,422600,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าตอบแทนกรรมการและผู้บริหาร,fs_category from Input is ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ  but there is no exact match in Taxonomy list.  So use item_in_taxonomy instead.  The selected choice contains both ค่าตอบแทนกรรมการ and ค่าใช้จ่ายในการดำเนินงานอื่น which is the best match for this query.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[21172, 18858, 16608, 16257.0]"
72,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,"The query \""ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์\"" matches the item \""ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์\"" in the taxonomy list. Considering the fs_category from input metadata, we select the taxonomy item where fs_category is not an exact match, but \""ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์\"" is a more specific match than using fs_category alone.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[2265494, 1953390, 1580850, 1495514.0]"
73,ค่าภาษีอากร,429830,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าภาษีอากร,"The input query 'ค่าภาษีอากร' matches directly with the item 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าภาษีอากร' in the provided taxonomy list. This item also aligns with the input metadata where fs_category is 'ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ'. Therefore, this is the most appropriate match.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[1058089, 795934, 593565, 485868.0]"
74,อื่น ๆ,429890,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ,The closest match from the Taxonomy list is  'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ' given the provided fs_category  'ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ' and financial statement type 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[4781682, 3789315, 2215316, 2106787.0]"
75,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลังกำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The INPUT METADATA states that fs_category is กำไร (ขาดทุน) เบ็ดเสร็จอื่น. Using the Taxonomy list, we found a match where fs_category is กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง, which closely relates to the input query. Therefore, the correct SET Code is 440100 and Item in Taxonomy is กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไร (ขาดทุน) เบ็ดเสร็จอื่น,"[-304062, -182711, 12725, -406530.0]"
76,รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลังกำไร (ขาดทุน) จากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The INPUT METADATA states that fs_category is กำไร (ขาดทุน) เบ็ดเสร็จอื่น. The query mentions กำไร (ขาดทุน) จากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น, which closely matches the item_in_taxonomy 'กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' in the Taxonomy list. Therefore, the selected SET Code and Item in Taxonomy are chosen.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไร (ขาดทุน) เบ็ดเสร็จอื่น,"[-165335, -269857, -258855, -212138.0]"
77,กำไรต่อหุ้นขั้นพื้นฐานบาท,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The input 'กำไรต่อหุ้นขั้นพื้นฐานบาท' combined with the fs_category 'กำไรต่อหุ้นของผู้ถือหุ้นธนาคาร' suggests a match with the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' in the taxonomy list. This item's fs_category is 'กำไรต่อหุ้น', which is related to the input fs_category.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ต่อ) สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรต่อหุ้นของผู้ถือหุ้นธนาคาร,"[1.115986, 1.145401, 0.800867, 1.19282]"
78,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The query 'รายได้ดอกเบี้ย' is a perfect match to the 'item_in_taxonomy' field in the Taxonomy list. Also, the 'fs_category' field in the Taxonomy list matched the 'fs_category' from the INPUT METADATA.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[80985353, 61621157, 52650616, 43876385.0]"
79,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name ค่าใช้จ่ายดอกเบี้ย exists in the Taxonomy list with the same name. Thus, the SET Code should be 429900 and Item in Taxonomy should be ค่าใช้จ่ายดอกเบี้ย",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[25391583, 17131954, 21407529, 14578640.0]"
80,รายได้ดอกเบี้ยสุทธิ,400599,รายได้ดอกเบี้ยสุทธิ,From the Taxonomy list  'รายได้ดอกเบี้ยสุทธิ' has the most similar meaning to the query 'รายได้ดอกเบี้ยสุทธิ'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[55593770, 44489203, 31243087, 29297745.0]"
81,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,"The input item name matches exactly with the item in the Taxonomy list. Also, the fs_category of both input and matched Taxonomy item is related to รายได้จากการดำเนินงาน. Thus, the SET Code should be 410113 and Item in Taxonomy should be รายได้ค่าธรรมเนียมและบริการ",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[17280413, 12866476, 7212365, 6484217.0]"
82,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,"The query matches the item_in_taxonomy ""ค่าใช้จ่ายค่าธรรมเนียมและบริการ"" in the Taxonomy list. Although no item in the Taxonomy list with fs_category related to รายได้จากการดำเนินงาน, this item has the closest meaning to the query.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[4805369, 4034725, 3309521, 3049365.0]"
83,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,รายได้ค่าธรรมเนียมและบริการสุทธิ,"The query 'รายได้ค่าธรรมเนียมและบริการสุทธิ' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list. Although there's no exact match for fs_category 'รายได้จากการดำเนินงาน', we'll use the 'item_in_taxonomy' match.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[12475044, 8831751, 3902844, 3434852.0]"
84,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,"The most relevant item from the taxonomy list is 'กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ' with SET Code '431390'. Although no item in the taxonomy list has a matching fs_category, this item closely matches the input query in meaning and context.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[3361638, 3002140, 3373406, 3084014.0]"
85,ส่วนแบ่งกำไรจากเงินลงทุนตามวิธีส่วนได้เสีย,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query matches exactly with name of an item in the taxonomy list. Although the fs_category does not match, we found a closely related item in the taxonomy list. ",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการดำเนินงาน,"[804541, 791786, 0, 0.0]"
